filepath,transcription_clean
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ksg46/ksg46450.wav,i'm good with things like that
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ks80f/ks80f5l0.wav,why is the earth inside the milky way
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ksk0i/ksk0i430.wav,i think cats are cute
/srv/scratch/chacmod/OGI/speech/scripted/03/1/kse0s/kse0s4o0.wav,san diego is very green this year
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksa0z/ksa0z1f0.wav,flagpole
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ksd3i/ksd3i730.wav,soften
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ks12y/ks12y580.wav,his car thundered down the road
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa05/ksa052u0.wav,four six four two nine five four
/srv/scratch/chacmod/OGI/speech/scripted/03/4/ks30j/ks30j420.wav,the cows' hay was not dry yet
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ks90d/ks90d2h0.wav,mutual
/srv/scratch/chacmod/OGI/speech/scripted/07/3/ksi3p/ksi3p6c0.wav,i'm ready to go home
/srv/scratch/chacmod/OGI/speech/scripted/07/4/ksi06/ksi068v0.wav,abnormal
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ks93y/ks93y220.wav,lifeboats
/srv/scratch/chacmod/OGI/speech/scripted/03/3/ks30w/ks30w6b0.wav,search in between the couch cushions
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ks632/ks6320p0.wav,civilized
/srv/scratch/chacmod/OGI/speech/scripted/00/5/ks012/ks0126h0.wav,the speaker boomed from the car
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks432/ks4323h0.wav,push
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ksk1h/ksk1h200.wav,lengthen
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa0o/ksa0o050.wav,athlete
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd38/ksd380n0.wav,childhood
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ks73a/ks73a720.wav,snake
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ksj13/ksj135q0.wav,will beets stain my pants
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksl15/ksl15500.wav,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ks60g/ks60g100.wav,digested
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa16/ksa164h0.wav,is that girl chewing gum
/srv/scratch/chacmod/OGI/speech/scripted/03/3/kse2w/kse2w3f0.wav,points
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ksg43/ksg434u0.wav,stewart has five friends in richmond
/srv/scratch/chacmod/OGI/speech/scripted/03/4/kse4a/kse4a460.wav,help me unroll the new rug
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ks900/ks900690.wav,i thought i heard new voices
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ks53b/ks53b7x0.wav,thursday
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ks437/ks437500.wav,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/10/4/ksa3c/ksa3c7v0.wav,throughout
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ks53j/ks53j2q0.wav,two eight one seven three nine two
/srv/scratch/chacmod/OGI/speech/scripted/02/4/ksd0x/ksd0x8k0.wav,weatherproof
/srv/scratch/chacmod/OGI/speech/scripted/06/2/ksh3y/ksh3y5j0.wav,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks431/ks4310v0.wav,cross
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ks83v/ks83v410.wav,i don't clean windows
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ks536/ks5368d0.wav,vase
/srv/scratch/chacmod/OGI/speech/scripted/00/3/ksb13/ksb13780.wav,squeegee
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ksh3k/ksh3k8o0.wav,women
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk2s/ksk2s6c0.wav,i'm ready to go home
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks933/ks9335u0.wav,could lizards ever talk
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ksg03/ksg030g0.wav,breath
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ks505/ks5056q0.wav,shades
/srv/scratch/chacmod/OGI/speech/scripted/10/4/ksa12/ksa120o0.wav,circumstance
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ksf3t/ksf3t890.wav,unroll
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ksi40/ksi402n0.wav,nuclear
/srv/scratch/chacmod/OGI/speech/scripted/03/0/kse2s/kse2s3n0.wav,royal
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksl0k/ksl0k3j0.wav,real
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk39/ksk396g0.wav,my clothes are wet from the rain
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd41/ksd416i0.wav,the zebra entered the brush with care
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb3w/ksb3w3z0.wav,five people can fit in the elevator
/srv/scratch/chacmod/OGI/speech/scripted/03/0/kse2s/kse2s4d0.wav,chasing sally can be dangerous
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ksd18/ksd180g0.wav,breath
/srv/scratch/chacmod/OGI/speech/scripted/05/3/ks53v/ks53v2b0.wav,midnight
/srv/scratch/chacmod/OGI/speech/scripted/00/3/ksb13/ksb13820.wav,trauma
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ks93j/ks93j350.wav,overalls
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksl0x/ksl0x2a0.wav,microwaves
/srv/scratch/chacmod/OGI/speech/scripted/07/4/ksi1b/ksi1b490.wav,try to lick the lollipop
/srv/scratch/chacmod/OGI/speech/scripted/03/2/ks307/ks3070h0.wav,bronco
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ksh0t/ksh0t3j0.wav,real
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ksh3s/ksh3s000.wav,advantage
/srv/scratch/chacmod/OGI/speech/scripted/01/4/ksc3n/ksc3n2c0.wav,misjudged
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ksf3j/ksf3j7y0.wav,toothpaste
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ksg3e/ksg3e5g0.wav,take off your hat
/srv/scratch/chacmod/OGI/speech/scripted/09/1/ksk1j/ksk1j3o0.wav,rugby
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks20j/ks20j510.wav,it can only be a good circus with elephants
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ks23u/ks23u7z0.wav,tourists
/srv/scratch/chacmod/OGI/speech/scripted/03/2/kse3z/kse3z2u0.wav,four six four two nine five four
/srv/scratch/chacmod/OGI/speech/scripted/00/7/ksb34/ksb346z0.wav,smashed
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ks20p/ks20p2l0.wav,nothing
/srv/scratch/chacmod/OGI/speech/scripted/03/4/ks316/ks3161d0.wav,female
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ksg3i/ksg3i3c0.wav,picture
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ksh1h/ksh1h000.wav,advantage
/srv/scratch/chacmod/OGI/speech/scripted/03/1/ks31n/ks31n560.wav,even your ears sweat in a sauna
/srv/scratch/chacmod/OGI/speech/scripted/03/0/kse2s/kse2s3h0.wav,push
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksa3o/ksa3o380.wav,pathetic
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa3s/ksa3s5f0.wav,put the key in the key hole
/srv/scratch/chacmod/OGI/speech/scripted/03/0/kse2v/kse2v860.wav,two
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ks907/ks9071n0.wav,herbalist
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ks90b/ks90b310.wav,obvious
/srv/scratch/chacmod/OGI/speech/scripted/07/3/ksi1c/ksi1c760.wav,spoons
/srv/scratch/chacmod/OGI/speech/scripted/05/3/ks53m/ks53m1m0.wav,hawthorne
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ksg3w/ksg3w860.wav,two
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa3t/ksa3t5j0.wav,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks930/ks9301q0.wav,hopeful
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ksi10/ksi108r0.wav,yankee
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ksi3e/ksi3e3h0.wav,push
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf3w/ksf3w0q0.wav,cliffhanger
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks031/ks0310l0.wav,chalk
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ksd3g/ksd3g8b0.wav,updated
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ksi10/ksi10060.wav,average
/srv/scratch/chacmod/OGI/speech/scripted/07/4/ks72t/ks72t850.wav,twenty
/srv/scratch/chacmod/OGI/speech/scripted/02/4/ksd3q/ksd3q6k0.wav,santa deemed rudolph the leader
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ksi3l/ksi3l4j0.wav,fred didn't try the carrot juice
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ksg44/ksg440m0.wav,chewy
/srv/scratch/chacmod/OGI/speech/scripted/03/2/kse04/kse048n0.wav,withdrawn
/srv/scratch/chacmod/OGI/speech/scripted/03/2/ks349/ks3496t0.wav,shock
/srv/scratch/chacmod/OGI/speech/scripted/05/3/ks50s/ks50s1w0.wav,join
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ks70i/ks70i140.wav,easier
/srv/scratch/chacmod/OGI/speech/scripted/08/3/ksj33/ksj33840.wav,truck
/srv/scratch/chacmod/OGI/speech/scripted/03/3/ks33w/ks33w5j0.wav,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa34/ksa344b0.wav,every month i eat some chocolate
/srv/scratch/chacmod/OGI/speech/scripted/09/0/ks91f/ks91f0a0.wav,behind
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa13/ksa132t0.wav,one nine seven four three five four
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk14/ksk14650.wav,i have ice cream for you
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks03y/ks03y630.wav,that was an odd decision
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ks03c/ks03c4h0.wav,is that girl chewing gum
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ks832/ks8328i0.wav,wash
/srv/scratch/chacmod/OGI/speech/scripted/10/4/ksa0j/ksa0j6l0.wav,my sleeve caught the thorny bush
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd08/ksd085j0.wav,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ks13b/ks13b290.wav,meaningless
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks43m/ks43m3h0.wav,push
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksa3w/ksa3w7f0.wav,studio
/srv/scratch/chacmod/OGI/speech/scripted/05/3/ks513/ks513350.wav,overalls
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ks919/ks919120.wav,disrupt
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ks509/ks5093k0.wav,red
/srv/scratch/chacmod/OGI/speech/scripted/06/2/ks61l/ks61l110.wav,direct
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ks505/ks5056j0.wav,we gathered sticks for the fire
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ks618/ks6180e0.wav,birthmark
/srv/scratch/chacmod/OGI/speech/scripted/01/4/ks10k/ks10k2m0.wav,novel
/srv/scratch/chacmod/OGI/speech/scripted/03/4/kse4a/kse4a180.wav,engrave
/srv/scratch/chacmod/OGI/speech/scripted/03/1/ks308/ks3083d0.wav,playhouse
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ks60d/ks60d8v0.wav,abnormal
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ks10e/ks10e1k0.wav,handshake
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ksi3d/ksi3d2q0.wav,two eight one seven three nine two
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ksi3e/ksi3e8h0.wav,warmth
/srv/scratch/chacmod/OGI/speech/scripted/05/3/ksg3c/ksg3c6b0.wav,search in between the couch cushions
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa3q/ksa3q0k0.wav,chair
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks43f/ks43f4m0.wav,pay albert for the fresh water
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ksb04/ksb04570.wav,don't make the same mistakes twice
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ksj38/ksj382i0.wav,napkin
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ks631/ks6318h0.wav,warmth
/srv/scratch/chacmod/OGI/speech/scripted/03/2/ks31h/ks31h1q0.wav,hopeful
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ksf03/ksf037p0.wav,temptation
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksl1e/ksl1e320.wav,offshore
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ks900/ks900680.wav,i'll rent an apartment tomorrow
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ksj2z/ksj2z3h0.wav,push
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ks805/ks8055x0.wav,i collect stamps from vietnam
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks410/ks410520.wav,honey can get sticky
/srv/scratch/chacmod/OGI/speech/scripted/07/4/ksi3j/ksi3j270.wav,mature
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ks73a/ks73a510.wav,it can only be a good circus with elephants
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd2z/ksd2z6u0.wav,shoe
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ks23t/ks23t2b0.wav,midnight
/srv/scratch/chacmod/OGI/speech/scripted/00/7/ksb34/ksb34500.wav,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ksh48/ksh48660.wav,matthew has a horse from the desert
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ksh3p/ksh3p1h0.wav,fragment
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ks63c/ks63c2d0.wav,mohawk
/srv/scratch/chacmod/OGI/speech/scripted/03/0/ks303/ks3030u0.wav,crenshaw
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ksk0m/ksk0m5u0.wav,could lizards ever talk
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksl1b/ksl1b4u0.wav,stewart has five friends in richmond
/srv/scratch/chacmod/OGI/speech/scripted/07/3/ksi0r/ksi0r3f0.wav,points
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ks80o/ks80o5q0.wav,will beets stain my pants
/srv/scratch/chacmod/OGI/speech/scripted/07/4/ksi0b/ksi0b800.wav,town
/srv/scratch/chacmod/OGI/speech/scripted/09/1/ks935/ks9352j0.wav,nine
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ksi3u/ksi3u780.wav,squeegee
/srv/scratch/chacmod/OGI/speech/scripted/03/0/kse3s/kse3s0k0.wav,chair
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ksk3d/ksk3d5b0.wav,our tent can hold six people
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ks437/ks437420.wav,the cows' hay was not dry yet
/srv/scratch/chacmod/OGI/speech/scripted/00/4/ks006/ks0062f0.wav,mouths
/srv/scratch/chacmod/OGI/speech/scripted/03/3/ks341/ks341260.wav,lure
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa48/ksa48340.wav,organizations
/srv/scratch/chacmod/OGI/speech/scripted/01/2/ks10c/ks10c2a0.wav,microwaves
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf2t/ksf2t410.wav,i don't clean windows
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ksj0k/ksj0k410.wav,i don't clean windows
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ks93x/ks93x0t0.wav,cowboys
/srv/scratch/chacmod/OGI/speech/scripted/02/4/ksd3q/ksd3q2x0.wav,one eight one seven six four three
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ksj3r/ksj3r2f0.wav,mouths
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ks234/ks2340h0.wav,bronco
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ks805/ks805770.wav,springhill
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks93t/ks93t5v0.wav,you can see bugs light up the sky
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ksj0s/ksj0s2a0.wav,microwaves
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ks93j/ks93j7a0.wav,steakhouse
/srv/scratch/chacmod/OGI/speech/scripted/03/1/kse09/kse090v0.wav,cross
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ksh0t/ksh0t530.wav,the bird sang a sweet melody
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ksi3e/ksi3e580.wav,his car thundered down the road
/srv/scratch/chacmod/OGI/speech/scripted/06/2/ksh49/ksh496h0.wav,the speaker boomed from the car
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ksd14/ksd147h0.wav,submit
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks22w/ks22w010.wav,allowing
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksl04/ksl041u0.wav,imagery
/srv/scratch/chacmod/OGI/speech/scripted/09/0/ks91d/ks91d3n0.wav,royal
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk2s/ksk2s6i0.wav,the zebra entered the brush with care
/srv/scratch/chacmod/OGI/speech/scripted/01/0/ks10f/ks10f440.wav,that pink marble cost me a dollar
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ks437/ks4377g0.wav,subdue
/srv/scratch/chacmod/OGI/speech/scripted/02/4/ksd3e/ksd3e420.wav,the cows' hay was not dry yet
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ks53p/ks53p700.wav,smoke
/srv/scratch/chacmod/OGI/speech/scripted/02/4/ks216/ks2163z0.wav,five people can fit in the elevator
/srv/scratch/chacmod/OGI/speech/scripted/09/0/ksk02/ksk02540.wav,grandmother played football last year
/srv/scratch/chacmod/OGI/speech/scripted/00/7/ksb07/ksb078o0.wav,women
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksa3o/ksa3o4o0.wav,san diego is very green this year
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf39/ksf392p0.wav,one seven eight nine one eight six
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ksh0t/ksh0t500.wav,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks40m/ks40m3h0.wav,push
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ksc0s/ksc0s7n0.wav,tab
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk03/ksk036c0.wav,i'm ready to go home
/srv/scratch/chacmod/OGI/speech/scripted/09/0/ksk0j/ksk0j3c0.wav,picture
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ksd3z/ksd3z4f0.wav,people like to sing in cairo
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksl15/ksl158n0.wav,withdrawn
/srv/scratch/chacmod/OGI/speech/scripted/01/0/ks10a/ks10a710.wav,smoothly
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks201/ks2014z0.wav,we should try to save the whales
/srv/scratch/chacmod/OGI/speech/scripted/03/1/ks31m/ks31m570.wav,don't make the same mistakes twice
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ks505/ks505400.wav,greet me with open arms
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ksj38/ksj384v0.wav,that person eats pancakes
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks91i/ks91i1q0.wav,hopeful
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ks63b/ks63b0s0.wav,cooperate
/srv/scratch/chacmod/OGI/speech/scripted/09/0/ks934/ks9342n0.wav,nuclear
/srv/scratch/chacmod/OGI/speech/scripted/02/4/ksd3e/ksd3e310.wav,obvious
/srv/scratch/chacmod/OGI/speech/scripted/08/3/ksj3t/ksj3t350.wav,overalls
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks40s/ks40s510.wav,it can only be a good circus with elephants
/srv/scratch/chacmod/OGI/speech/scripted/03/0/ks31a/ks31a1j0.wav,gumshoe
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ks919/ks9193q0.wav,scallywag
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ksc02/ksc02580.wav,his car thundered down the road
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksa3w/ksa3w5z0.wav,don't leave so soon
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ks62z/ks62z500.wav,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/01/2/ks13s/ks13s0r0.wav,concept
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ks50u/ks50u1n0.wav,herbalist
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks930/ks9303h0.wav,push
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks43h/ks43h640.wav,sir
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd3d/ksd3d7u0.wav,three
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ksf0p/ksf0p790.wav,starve
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks20u/ks20u4t0.wav,turn the volume on the radio down
/srv/scratch/chacmod/OGI/speech/scripted/09/0/ks93q/ks93q3v0.wav,the young emperor could not spell
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ks233/ks2335f0.wav,put the key in the key hole
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40y/ks40y3l0.wav,represents
/srv/scratch/chacmod/OGI/speech/scripted/03/0/kse0l/kse0l050.wav,athlete
/srv/scratch/chacmod/OGI/speech/scripted/03/3/kse11/kse11650.wav,i have ice cream for you
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ksi3l/ksi3l370.wav,page
/srv/scratch/chacmod/OGI/speech/scripted/01/0/ks13z/ks13z4l0.wav,silver robot toys are the best
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ks803/ks803330.wav,one
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksa3g/ksa3g6g0.wav,my clothes are wet from the rain
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf3p/ksf3p0l0.wav,chalk
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ksg2u/ksg2u4k0.wav,a feather was in the birdcage
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ks21c/ks21c8o0.wav,women
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks20u/ks20u4x0.wav,knights don't get scared of dragons
/srv/scratch/chacmod/OGI/speech/scripted/01/3/ksc3f/ksc3f650.wav,i have ice cream for you
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ks00w/ks00w080.wav,background
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ks90p/ks90p640.wav,sir
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksl0k/ksl0k010.wav,allowing
/srv/scratch/chacmod/OGI/speech/scripted/00/9/ksb17/ksb178f0.wav,vowel
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ks500/ks500370.wav,page
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ksh03/ksh033a0.wav,payouts
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd49/ksd49680.wav,i'll rent an apartment tomorrow
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks90c/ks90c5k0.wav,buying the ring took all of my money
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksl0p/ksl0p4d0.wav,chasing sally can be dangerous
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ks80f/ks80f5n0.wav,i like my meat on a cold platter
/srv/scratch/chacmod/OGI/speech/scripted/03/4/kse35/kse357l0.wav,surround
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40e/ks40e0d0.wav,biology
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ksg0e/ksg0e3k0.wav,red
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ks83u/ks83u7c0.wav,stepfather
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ksg3h/ksg3h3x0.wav,we've had a wonderful night
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ksh45/ksh458r0.wav,yankee
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ksg0l/ksg0l8i0.wav,wash
/srv/scratch/chacmod/OGI/speech/scripted/07/3/ksi04/ksi047u0.wav,three
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ksg2y/ksg2y3j0.wav,real
/srv/scratch/chacmod/OGI/speech/scripted/01/0/ksc0o/ksc0o0z0.wav,design
/srv/scratch/chacmod/OGI/speech/scripted/08/3/ks80i/ks80i8j0.wav,wavelet
/srv/scratch/chacmod/OGI/speech/scripted/01/4/ks10k/ks10k6l0.wav,my sleeve caught the thorny bush
/srv/scratch/chacmod/OGI/speech/scripted/07/2/ksi42/ksi42020.wav,announce
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ks111/ks1115j0.wav,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ks638/ks638760.wav,spoons
/srv/scratch/chacmod/OGI/speech/scripted/02/4/ksd3e/ksd3e3m0.wav,rock
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40e/ks40e350.wav,overalls
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ksg03/ksg03530.wav,the bird sang a sweet melody
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ksd05/ksd051k0.wav,handshake
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks414/ks4146d0.wav,the flea chased the dog
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ks738/ks738320.wav,offshore
/srv/scratch/chacmod/OGI/speech/scripted/01/3/ks12v/ks12v3l0.wav,represents
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf2t/ksf2t180.wav,engrave
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks93t/ks93t5p0.wav,pass their notes along
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ksk3d/ksk3d070.wav,awesome
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksa32/ksa323d0.wav,playhouse
/srv/scratch/chacmod/OGI/speech/scripted/09/0/ks93q/ks93q660.wav,matthew has a horse from the desert
/srv/scratch/chacmod/OGI/speech/scripted/03/3/ks312/ks3122b0.wav,midnight
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ksh11/ksh11100.wav,digested
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ks83l/ks83l3u0.wav,seizure
/srv/scratch/chacmod/OGI/speech/scripted/09/0/ksk13/ksk13000.wav,advantage
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ksg0q/ksg0q1p0.wav,hoof
/srv/scratch/chacmod/OGI/speech/scripted/03/4/kse3h/kse3h2x0.wav,one eight one seven six four three
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ks111/ks1113o0.wav,rugby
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ksh01/ksh01620.wav,eating blueberries gives you blue hands
/srv/scratch/chacmod/OGI/speech/scripted/01/3/ks104/ks1046c0.wav,i'm ready to go home
