filepath,duration,speaker_id,transcription,audio_id
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_1065/story/1_1065_1_3_006-ch6-speaker16.wav,13.93201814058957,1_1065,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,1_1065-1_1065_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_1065/story/1_1065_1_3_008-ch6-speaker16.wav,2.2291609977324263,1_1065,THE END,1_1065-1_1065_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_78/story/3_78_1_3_006-ch6-speaker16.wav,13.56045351473923,3_78,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,3_78-3_78_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_78/story/3_78_1_3_008-ch6-speaker16.wav,1.7647165532879818,3_78,THE END,3_78-3_78_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_875/story/3_875_1_3_006-ch6-speaker16.wav,13.09609977324263,3_875,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,3_875-3_875_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_875/story/3_875_1_3_008-ch6-speaker16.wav,1.6718367346938776,3_875,THE END,3_875-3_875_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_591/story/4_591_1_3_006-ch6-speaker16.wav,12.07437641723356,4_591,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,4_591-4_591_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_591/story/4_591_1_3_008-ch6-speaker16.wav,2.414875283446712,4_591,THE END,4_591-4_591_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_938/story/1_938_1_3_006-ch6-speaker16.wav,13.467573696145124,1_938,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,1_938-1_938_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_938/story/1_938_1_3_008-ch6-speaker16.wav,3.1579591836734693,1_938,THE END,1_938-1_938_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_1244/story/4_1244_1_3_006-ch6-speaker16.wav,13.699773242630386,4_1244,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,4_1244-4_1244_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_1244/story/4_1244_1_3_008-ch6-speaker16.wav,4.620770975056689,4_1244,THE END,4_1244-4_1244_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_785/story/1_785_1_3_008-ch6-speaker16.wav,1.5789569160997732,1_785,THE END,1_785-1_785_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_932/story/4_932_1_3_006-ch6-speaker16.wav,10.031020408163265,4_932,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,4_932-4_932_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_932/story/4_932_1_3_008-ch6-speaker16.wav,1.3003174603174603,4_932,THE END,4_932-4_932_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_959/story/2_959_1_3_008-ch6-speaker16.wav,2.3220408163265307,2_959,THE END,2_959-2_959_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_731/story/3_731_1_3_006-ch6-speaker16.wav,12.53877551020408,3_731,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,3_731-3_731_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_731/story/3_731_1_3_008-ch6-speaker16.wav,6.03718820861678,3_731,THE END,3_731-3_731_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_771/story/4_771_1_3_008-ch6-speaker16.wav,1.857641723356009,4_771,THE END,4_771-4_771_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_1210/story/4_1210_1_3_006-ch6-speaker16.wav,13.653333333333334,4_1210,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,4_1210-4_1210_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_1210/story/4_1210_1_3_008-ch6-speaker16.wav,2.414875283446712,4_1210,THE END,4_1210-4_1210_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_725/story/4_725_1_3_008-ch6-speaker16.wav,1.857641723356009,4_725,THE END,4_725-4_725_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_283/story/1_283_1_3_006-ch6-speaker16.wav,13.93201814058957,1_283,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,1_283-1_283_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_283/story/1_283_1_3_008-ch6-speaker16.wav,2.2291609977324263,1_283,THE END,1_283-1_283_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_1302/story/4_1302_1_3_001-ch6-speaker16.wav,5.294149659863946,4_1302,ONCE UPON A TIME THERE WAS A YOUNG RAT NAMED ARTHUR WHO COULDN'T MAKE UP HIS MIND WHENEVER THE OTHER RATS ASKED HIM IF HE WOULD LIKE TO GO OUT HUNTING WITH THEM HE WOULD ANSWER IN A SOFT VOICE I DON'T KNOW AND WHEN THEY SAID WOULD YOU RATHER STAY INSIDE HE WOULDN'T SAY YES OR NO EITHER HE'D ALWAYS AVOID MAKING A CHOICE,4_1302-4_1302_1_3_001
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_1302/story/4_1302_1_3_008-ch6-speaker16.wav,2.786394557823129,4_1302,THE END,4_1302-4_1302_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_283/story/4_283_1_3_008-ch6-speaker16.wav,2.3220408163265307,4_283,THE END,4_283-4_283_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_606/story/4_606_1_3_006-ch6-speaker16.wav,11.610022675736962,4_606,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,4_606-4_606_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_606/story/4_606_1_3_008-ch6-speaker16.wav,2.3220408163265307,4_606,THE END,4_606-4_606_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_745/story/1_745_1_3_006-ch6-speaker16.wav,13.56045351473923,1_745,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,1_745-1_745_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_535/story/4_535_1_3_006-ch6-speaker16.wav,13.653333333333334,4_535,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,4_535-4_535_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_535/story/4_535_1_3_008-ch6-speaker16.wav,2.507755102040816,4_535,THE END,4_535-4_535_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_270/story/3_270_1_3_006-ch6-speaker16.wav,9.380907029478458,3_270,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,3_270-3_270_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_270/story/3_270_1_3_008-ch6-speaker16.wav,2.507755102040816,3_270,THE END,3_270-3_270_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_1370/story/2_1370_1_3_008-ch6-speaker16.wav,2.6006349206349206,2_1370,THE END,2_1370-2_1370_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_1349/story/2_1349_1_3_006-ch6-speaker16.wav,10.866938775510205,2_1349,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,2_1349-2_1349_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_1349/story/2_1349_1_3_008-ch6-speaker16.wav,1.486077097505669,2_1349,THE END,2_1349-2_1349_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_165/story/3_165_1_3_006-ch6-speaker16.wav,13.07283446712018,3_165,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,3_165-3_165_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_165/story/3_165_1_3_008-ch6-speaker16.wav,5.712154195011338,3_165,THE END,3_165-3_165_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_267/story/2_267_1_3_004-ch6-speaker16.wav,3.5294784580498866,2_267,A LITTLE LATER ON IN THE EVENING THEY CAME BACK HAVING FOUND AN OLD FASHIONED BARN NEAR A STONE HOUSE WHERE THERE WOULD BE ROOM BOARD AND FOOD FOR ALL OF THEM THERE THEY SAW A KINDLY MARE NAMED ALBERTA A COW AND SOME BIRDS IN THE GARDEN WITH AN ELM TREE IN THE MIDDLE THE LEADER GAVE THE ORDER AT ONCE COMPANY FALL IN THE RATS CRAWLED OUT OF THEIR HOLES RIGHT AWAY AND THE SAD MOB STOOD ON THE FLOOR IN A LONG LINE,2_267-2_267_1_3_004
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_267/story/2_267_1_3_006-ch6-speaker16.wav,13.653333333333334,2_267,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,2_267-2_267_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_267/story/2_267_1_3_008-ch6-speaker16.wav,2.414875283446712,2_267,THE END,2_267-2_267_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_553/story/2_553_1_3_001-ch6-speaker16.wav,2.414875283446712,2_553,ONCE UPON A TIME THERE WAS A YOUNG RAT NAMED ARTHUR WHO COULDN'T MAKE UP HIS MIND WHENEVER THE OTHER RATS ASKED HIM IF HE WOULD LIKE TO GO OUT HUNTING WITH THEM HE WOULD ANSWER IN A SOFT VOICE I DON'T KNOW AND WHEN THEY SAID WOULD YOU RATHER STAY INSIDE HE WOULDN'T SAY YES OR NO EITHER HE'D ALWAYS AVOID MAKING A CHOICE,2_553-2_553_1_3_001
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_553/story/2_553_1_3_006-ch6-speaker16.wav,13.09609977324263,2_553,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,2_553-2_553_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_553/story/2_553_1_3_008-ch6-speaker16.wav,2.693514739229025,2_553,THE END,2_553-2_553_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_747/story/3_747_1_3_008-ch6-speaker16.wav,2.414875283446712,3_747,THE END,3_747-3_747_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_964/story/2_964_1_3_006-ch6-speaker16.wav,12.724580498866214,2_964,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,2_964-2_964_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_964/story/2_964_1_3_008-ch6-speaker16.wav,2.414875283446712,2_964,THE END,2_964-2_964_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_1316/story/4_1316_1_3_008-ch6-speaker16.wav,2.786394557823129,4_1316,THE END,4_1316-4_1316_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_94/story/1_94_1_3_006-ch6-speaker16.wav,14.582131519274377,1_94,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,1_94-1_94_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_94/story/1_94_1_3_008-ch6-speaker16.wav,2.414875283446712,1_94,THE END,1_94-1_94_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_727/story/2_727_1_3_008-ch6-speaker16.wav,2.414875283446712,2_727,THE END,2_727-2_727_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_1036/story/2_1036_1_3_001-ch6-speaker16.wav,0.3715192743764172,2_1036,ONCE UPON A TIME THERE WAS A YOUNG RAT NAMED ARTHUR WHO COULDN'T MAKE UP HIS MIND WHENEVER THE OTHER RATS ASKED HIM IF HE WOULD LIKE TO GO OUT HUNTING WITH THEM HE WOULD ANSWER IN A SOFT VOICE I DON'T KNOW AND WHEN THEY SAID WOULD YOU RATHER STAY INSIDE HE WOULDN'T SAY YES OR NO EITHER HE'D ALWAYS AVOID MAKING A CHOICE,2_1036-2_1036_1_3_001
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_1036/story/2_1036_1_3_004-ch6-speaker16.wav,5.38702947845805,2_1036,A LITTLE LATER ON IN THE EVENING THEY CAME BACK HAVING FOUND AN OLD FASHIONED BARN NEAR A STONE HOUSE WHERE THERE WOULD BE ROOM BOARD AND FOOD FOR ALL OF THEM THERE THEY SAW A KINDLY MARE NAMED ALBERTA A COW AND SOME BIRDS IN THE GARDEN WITH AN ELM TREE IN THE MIDDLE THE LEADER GAVE THE ORDER AT ONCE COMPANY FALL IN THE RATS CRAWLED OUT OF THEIR HOLES RIGHT AWAY AND THE SAD MOB STOOD ON THE FLOOR IN A LONG LINE,2_1036-2_1036_1_3_004
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_1036/story/2_1036_1_3_008-ch6-speaker16.wav,4.179591836734694,2_1036,THE END,2_1036-2_1036_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_1001/story/1_1001_1_3_004-ch6-speaker16.wav,1.5789569160997732,1_1001,A LITTLE LATER ON IN THE EVENING THEY CAME BACK HAVING FOUND AN OLD FASHIONED BARN NEAR A STONE HOUSE WHERE THERE WOULD BE ROOM BOARD AND FOOD FOR ALL OF THEM THERE THEY SAW A KINDLY MARE NAMED ALBERTA A COW AND SOME BIRDS IN THE GARDEN WITH AN ELM TREE IN THE MIDDLE THE LEADER GAVE THE ORDER AT ONCE COMPANY FALL IN THE RATS CRAWLED OUT OF THEIR HOLES RIGHT AWAY AND THE SAD MOB STOOD ON THE FLOOR IN A LONG LINE,1_1001-1_1001_1_3_004
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/1_1001/story/1_1001_1_3_008-ch6-speaker16.wav,2.6006349206349206,1_1001,THE END,1_1001-1_1001_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_825/story/2_825_1_3_006-ch6-speaker16.wav,11.79578231292517,2_825,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,2_825-2_825_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/2_825/story/2_825_1_3_008-ch6-speaker16.wav,2.507755102040816,2_825,THE END,2_825-2_825_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_923/story/4_923_1_3_006-ch6-speaker16.wav,10.216780045351474,4_923,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,4_923-4_923_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_923/story/4_923_1_3_008-ch6-speaker16.wav,1.857641723356009,4_923,THE END,4_923-4_923_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_1151/story/4_1151_1_3_006-ch6-speaker16.wav,11.145578231292516,4_1151,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,4_1151-4_1151_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_1151/story/4_1151_1_3_008-ch6-speaker16.wav,1.486077097505669,4_1151,THE END,4_1151-4_1151_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_824/story/3_824_1_3_006-ch6-speaker16.wav,11.610022675736962,3_824,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,3_824-3_824_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_824/story/3_824_1_3_008-ch6-speaker16.wav,1.9505215419501127,3_824,THE END,3_824-3_824_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_304/story/4_304_1_3_006-ch6-speaker16.wav,13.467573696145124,4_304,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,4_304-4_304_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_304/story/4_304_1_3_008-ch6-speaker16.wav,2.2291609977324263,4_304,THE END,4_304-4_304_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_408/story/3_408_1_3_006-ch6-speaker16.wav,13.09609977324263,3_408,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,3_408-3_408_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_408/story/3_408_1_3_008-ch6-speaker16.wav,2.043401360544218,3_408,THE END,3_408-3_408_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_42/story/3_42_1_3_006-ch6-speaker16.wav,13.37469387755102,3_42,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,3_42-3_42_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_42/story/3_42_1_3_008-ch6-speaker16.wav,1.7647165532879818,3_42,THE END,3_42-3_42_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_232/story/4_232_1_3_006-ch6-speaker16.wav,11.610022675736962,4_232,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,4_232-4_232_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_232/story/4_232_1_3_008-ch6-speaker16.wav,2.043401360544218,4_232,THE END,4_232-4_232_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_390/story/3_390_1_3_006-ch6-speaker16.wav,12.445895691609977,3_390,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,3_390-3_390_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_390/story/3_390_1_3_008-ch6-speaker16.wav,2.3220408163265307,3_390,THE END,3_390-3_390_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_378/story/3_378_1_3_006-ch6-speaker16.wav,9.93814058956916,3_378,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,3_378-3_378_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_378/story/3_378_1_3_008-ch6-speaker16.wav,1.3931972789115643,3_378,THE END,3_378-3_378_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_352/story/4_352_1_3_002A-ch6-speaker16.wav,12.167256235827663,4_352,ONE FINE DAY HIS AUNT ZELDA APPEALED TO HIM NOW LOOK HERE NO ONE IS GOING TO CARE ABOUT YOU IF YOU CARRY ON LIKE THIS YOU HAVE NO MORE MIND OF YOUR OWN THAN A GREASY OLD BLADE OF GRASS ARTHUR COUGHED AND LOOKED WISE AS USUAL BUT SAID NOTHING DON'T YOU THINK SO SAID ZELDA STAMPING HER FOOT FOR SHE COULDN'T BEAR TO SEE THE POOR LITTLE RAT SO COLDBLOODED I DON'T KNOW WAS ALL HE EVER ANSWERED AND THEN HE'D WALK OFF TO THINK FOR AN HOUR OR MORE ABOUT WHETHER HE WOULD STAY IN HIS HOLE IN THE GROUND OR GO UP INTO THE LOFT,4_352-4_352_1_3_002A
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_352/story/4_352_1_3_006-ch6-speaker16.wav,12.53877551020408,4_352,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,4_352-4_352_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_352/story/4_352_1_3_008-ch6-speaker16.wav,2.879274376417233,4_352,THE END,4_352-4_352_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_1008/story/3_1008_1_3_006-ch6-speaker16.wav,14.953650793650796,3_1008,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,3_1008-3_1008_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_1008/story/3_1008_1_3_008-ch6-speaker16.wav,2.136281179138322,3_1008,THE END,3_1008-3_1008_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_341/story/4_341_1_3_006-ch6-speaker16.wav,14.303537414965986,4_341,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,4_341-4_341_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/4_341/story/4_341_1_3_008-ch6-speaker16.wav,2.3220408163265307,4_341,THE END,4_341-4_341_1_3_008
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_864/story/3_864_1_3_006-ch6-speaker16.wav,10.866938775510205,3_864,I THINK I'LL GO TOMORROW HE SAID TO HIMSELF BUT THEN AGAIN PERHAPS I WON'T IT'S SO NICE AND SNUG HERE I GUESS I'LL GO BACK TO MY HOLE UNDER THE LOG FOR A WHILE BEFORE I MAKE UP MY MIND,3_864-3_864_1_3_006
/srv/scratch/speechdata/speech-corpora/AusTalk/speakers/speakers/3_864/story/3_864_1_3_008-ch6-speaker16.wav,1.7647165532879818,3_864,THE END,3_864-3_864_1_3_008
