filepath,transcription,duration,speaker_id
/srv/scratch/chacmod/OGI/speech/spontaneous/08/3/ks80a/ks80axx0.wav,okay a b c d e f g h i j k l m n o p q r s t u v w x y z okay let's see here ten additional boarding is one of the best games ever made for sixty four it's it's completely g the graphics are amazing the control's awesome the r it's complete more realistic than most games ever made i believe it's better than playstation but not because it has more games because the graphics are better and the control's better uhm i believe that as soon as all the sixty four comes out it will be the best game ever made and playstation will be considered obsolete uhm let's see here there are more games that'll will soon come out that will also be better than anything made two of the best games that will as soon as more come out will be considered zelda sixty four and final fantasy seven even though final fantasy seven is made for playstation yeah i like race race slalom uh trick attack time attacks uh versus mode contest you know half pipe uh there's a big ramp you go off try and see how many stunts you can do uhm that's about it,80.40526077097506,ks80a
/srv/scratch/chacmod/OGI/speech/spontaneous/02/0/ks210/ks210xx0.wav,a b c d e f g h i j k l m n o p q r s t u p w x y and z basketball's cool and i like it when they s make slam dunks and three shooters points and i like it when they steal the ball and they they make another three pointer on the other side and when the basketball players start to play hard on other people and they start making two pointers and sometimes they shoot in the middle and sometimes they shoot on the sides and sometimes they shoot so far and michael jordan he made a slam dunk and i was watching because i went at the place where they play basketball michael jordan made a three pointer it's a little red uh and he made a three pointer with he kept on making the three pointer until it got to something i wasn't watching the pointers but i was watching michael jordan because he was being pretty nervous and he went slam dunk,116.7653514739229,ks210
/srv/scratch/chacmod/OGI/speech/spontaneous/10/3/ksa08/ksa08xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z everclear they sing alternative i guess play tennis andre agassi ohh i'm just a good player uhm take two pieces of bread put peanut butter on one side and jelly on the other and then put them together last year we went to bend and we were on a fishing trip to green prairie reservoir and we had fun we were there for about a week or two and we saw everything around there it's a lake and it has lots of mosquitoes and lots of fish,68.15197278911565,ksa08
/srv/scratch/chacmod/OGI/speech/spontaneous/01/2/ksc00/ksc00xx0.wav,a b c e f g h i j k l m n o p q r s t u v w x y z i have a sister and a brother my sister is seventeen and she has a boyfriend eli and he works at the movie theaters my brother's name is lance and he is seven and he likes to play a lot i like sabrina that's simply just what i like uh a teenage witch she is magic he does his magic on this cat and the cat eats the food and the cat gets really hairy and and ihe gets funny when he can't walk because it the hair is too long and heavy he can't walk i like to collect recyclings and do them at home newspapers i take them to the store and my mom and dad help me recycle them,95.27850340136054,ksc00
/srv/scratch/chacmod/OGI/speech/spontaneous/09/3/ks92t/ks92txx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z ok ok uhm right now uhm wrestling is a sport the object of wrestling is to uhm pin your opponent but you can also win by points and you get two points for taking a guy down and that's by getting him down on the mat and controlling him and you get one point for an escape that's getting out of someone else's hold by like whatever means possible and you get up to three points for near fall and that is uhm when your back is turned so that your shoulder blades are exposed to the mat you the ref starts counting and as soon as he counts to two you get two points but he has to count to five to get for you to get the full three and ohh how else there is penalty points if you slam a guy on the mat uh you get he gets one point and if you use some kind of an illegal hold like a full nelson or something like that you get an you get an the other guy gets a point and if you lock hands while the guy's knees are touching the mat then you get a you lose another point uhm that's about it,121.7098866213152,ks92t
/srv/scratch/chacmod/OGI/speech/spontaneous/07/0/ksi0y/ksi0yxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z uhm they are fun and i like electronics uhm i don't remember how to fix them it was broken and we like had to take it apart and then put it back together but it's it's still kind of broken there's one on there i don't know what it's called but it's like learning l d s chatroom or something like that like you type and whatever you want to say and then you push enter and then it will show up on the screen and anyone at that site can read it and then they will type back anything uhm i don't know asserbaj yeah i think they were talking about music groups,97.6574149659864,ksi0y
/srv/scratch/chacmod/OGI/speech/spontaneous/03/3/ks30p/ks30pxx0.wav,a b c d e f a b c d e f g h d h forgot it a b c d e f g h i j k l m n o p q r s t u v w x y and z uhm i played at recess at a i walk to school and i cleaned out my desk then i went out for recess and played lava monster then i came back in and did some math and that's all the fire alarm went off and i went around the school to my class then we went back inside we got a fifty second recess then we went inside to have lunch then i came back here i don't know i go fishing and i swim uhm i roast marshmallows i got one brother two sisters uhm my brother's name is josh my two sister's name is candice and melinda and i play with my brother sometimes,133.49759637188208,ks30p
/srv/scratch/chacmod/OGI/speech/spontaneous/08/3/ksj3t/ksj3txx0.wav,uhm a b c d e f g h i j k l m n o p q r s t u v w x y z,21.5,ksj3t
/srv/scratch/chacmod/OGI/speech/spontaneous/08/2/ks80o/ks80oxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z uh my favorite sport is basketball because it's uhm a good sport to play and i have a favorite basketball team is the chicago bulls because they're really good and their best player that they have is michael jordan uhm his number's twenty three and when i grow up i wish to play in the n b a cause i think uhm i would have a chance to be a basket play a basketball player in the future uhm i practice about an hour and a half everyday on my dribbling and passing with some of my friends and some of the moves i can do is fade away jumper uhm i can crossover dribble i can dribble between my legs really good and i can shoot the basketball good,85.30471655328799,ks80o
/srv/scratch/chacmod/OGI/speech/spontaneous/00/6/ks03z/ks03zxx0.wav,a b c d e,199.43360544217688,ks03z
/srv/scratch/chacmod/OGI/speech/spontaneous/06/2/ksh40/ksh40xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z uhm friday i went camping with my girl scout troup anna my best friend went with me we went to camp mcgruder on the beach we went to the beach and collected shells and then we rode donkeys and made sand candles we ate dinner at six o'clock we had spaghetti for breakfast we had pancakes and oranges and muffins and fruit and at lunch ohh before lunch we uhm played games and made gekkos and then we had a bunch of hot dogs and then we took some hikes and swang on the big old swing and then we had a dinner of hamburgers and then we went to bed after camp ceremony and then we we woke up in the morning we ate breakfast of of muffins and fruit and then we packed up and got ready to leave,92.84353741496598,ksh40
/srv/scratch/chacmod/OGI/speech/spontaneous/02/0/ks203/ks203xx0.wav,say it a b c d e f g h i j k l n l m n o p q r s t u v w x y z yes mm uhm tommy chucky angelica uhm phil lil deedee stu spike reptar and tommy because he's brave and he and he always goes on good adventures uhm i don't know what to tell about he has blond hair and and uhm can i just tell you the names mm this one's white it's a siamese kitty and the other one's white gray and black and the dog's uh black and white and uhm mm super nintendo mario mm i don't remember,145.87383219954648,ks203
/srv/scratch/chacmod/OGI/speech/spontaneous/01/0/ks10f/ks10fxx0.wav,a b c d e e c d e f g h i j k l m o p q r s t u w x y an y z v v well o the store over the weekend mm bugs bunny and bugs bunny and swims like a duck swims like and he's black he's black he swims and a yellow mouth,106.65047619047618,ks10f
/srv/scratch/chacmod/OGI/speech/spontaneous/03/1/kse4c/kse4cxx0.wav,a b c d e f g h i j k l n m o p q r s t u v w x y and z this is a story of my version of cinderella ok uhm once a time the widower the wido a widower's wife died he married a a lady who was very mean and had two stepdaughters who were mean just like her cinderella's dad died cinderella cried for about three years the whole town flooded after about five more years the flood went away the then the prince in the castle thought i should get a wife soon so he sent letters to all the fair maidens in the village and the two stepsisters are so exicted they bought new dresses and new everything practically and uhm cinderella asked her mother if she could go to the ball her mother of course said if you find a suitable dress and you get all your work done well cinderella had a lot of work to do and she didn't get it all done after about two hours after the ball started her fairy god mother showed up and gave her a beautiful dress and a carriage out of a pumpkin and that night cinderella was there late and she the prince didn't find his bride that night and so he threw another ball the night after that he saw cinderella again well for the first time and they danced away and cinderella's foot broke because her uh she danced so much and then cinderella thought jees i have to go to the bathroom and she was and she locked herself in the bathroom for like two days and the prince couldn't find cinderella and they couldn't look in the bathroom because it was locked and then cinderella found the key under a towel and she got herself out of the bathroom and they lived happily ever after,159.0158276643991,kse4c
/srv/scratch/chacmod/OGI/speech/spontaneous/00/7/ks00e/ks00exx0.wav,c d e f a b c d e f g h i j k l m n o p q r s t u v w x y and z now i know my me and my friend faith at my babysitter's were playing tag and uhm and uhm and we and and we were enemy and we were and then and we were heading to the sidewalk and then we uhm then we got on the sidewalk then then we then we me then i slipped and i made her fall because she almost got me and then i made her fall then we both fell and we almost and and we got and i got an aoui right here and faith got two she got hers right here and right in the spot where i got mine uhm uhm i have some new neighbors and they moved into a house and uhm like to play with them when i get home from school,92.5243537414966,ks00e
/srv/scratch/chacmod/OGI/speech/spontaneous/06/1/ksh0i/ksh0ixx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z i have three animals one is a dog named charlie the other is a cat named kissie and the other is a gerbil named sylvester sylvester is a black and very slick my cat kissie she is very hyper and gets angry easily my cat my dog charlie is a schnauzer she is five years old we got her in portland from a guy named washing nine kisserdover name's dwayne he had five other schnauzers one was named lady solomon whoopie charlie and sadie sadie just had puppies i have a sister named sarah she is really annoying she is older than me so she beats me up a lot she has n a cat named tiger who is white with a wet uhm an orange head and an orange tail she is a indoor cat she usually likes to sleep on top of sylvester's cage she hangs aroud with charlie even though charlie's goes after her and she swipes back uhm,101.98163265306124,ksh0i
/srv/scratch/chacmod/OGI/speech/spontaneous/07/1/ksi00/ksi00xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z it was about people and they were on a boat and these two people they fall in love and then the person and then the guy was was s locked up because they thought he stole something and so she goes and saves him and then the boat sinks and all sh they thought he stole a necklace and he didn't he put it in his pocket okay i have one sister and she's fourteen what yeah and i have a younger brother and he is ten and that's all,72.61437641723356,ksi00
/srv/scratch/chacmod/OGI/speech/spontaneous/02/0/ksd3w/ksd3wxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z do you want to take this off okay uhm mm sarah she's eleven years old mm my mom she works at lewis controls and my dad works at hanks and my sister she uhm doesn't do glasses anymore now she does uhm the other kind contacts yeah i have two cats ishy and freely and i have two dogs is ed and otis,64.7914739229025,ksd3w
/srv/scratch/chacmod/OGI/speech/spontaneous/04/3/ksf3b/ksf3bxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z i have one brother and my mom and my dad i have two cats one's clio and one's tiger i also have two hamsters one's butterscotch and one is uhm yammy and uhm we live in a two story house in forest grove and i was born in ore in colorado uh huh uhm denver and uhm yeah i i have my two best friends there uhm one of them has red hair and glasses and braces and the other one i don't remember her very well,72.43419501133786,ksf3b
/srv/scratch/chacmod/OGI/speech/spontaneous/10/3/ksa3g/ksa3gxx0.wav,okay a b c d e f g h i j k l m n o p q r s t u v w x y and z uhm go clean my room mm go to my friend's house play basketball and golf yeah rap uhm doctor dre and snoop dogg i don't know uhm it's at mcdonald's it's got two buns two pieces of meat and cheese and pickles and ketchup and mustard i have a mom and a dad i have six brothers i mean six brothers and sisters i have two sisters caty and alison three brothers four brothers andy who's in college at utah my brother who's a senior here and my brother ian who got his g e d my brother colin who's in seventh grade i don't know i uh umpire yep,95.6414058956916,ksa3g
/srv/scratch/chacmod/OGI/speech/spontaneous/03/1/ks31e/ks31exx0.wav,a b c d e f g h j i k l m n o p q r s t u v w x z last year uhm me and my family went to the beach,100.87596371882086,ks31e
/srv/scratch/chacmod/OGI/speech/spontaneous/10/4/ksa45/ksa45xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z play at the park play at the park basketball i like to play basketball at the park yeah we play one on one or three on three uhm sm they're a small town small town and everybody here's pretty nice uhm there's not much to do but it's alright my room is messy nice i have one brother and one sister my brother is uh no my sister is twelve and my brother's fourteen,75.69800453514739,ksa45
/srv/scratch/chacmod/OGI/speech/spontaneous/07/4/ks72t/ks72txx0.wav,okay a b c d e f g h i j k l m n o p q r s t u v w x y z it makes a a a good sound it's a bra no it's a wood wind instrument i i play the alto saxophone uhm it's it's pretty heavy mm uhm i go down i i go down to california to see my dad uhm i visit most most of my family live down there so i visit all of them and we go to water parks and we go to uhm other fun places like nutsberry farm and we go to the the zoo and uhm san diego yeah yeah for the summer uhm for every other christmas and every uhm spring break i go down there i have one sister and she is ten she is nice uhm and she she works at a nursing home right now but she's she's going back to college to be a a a counselor,135.0608163265306,ks72t
/srv/scratch/chacmod/OGI/speech/spontaneous/06/4/ksh3m/ksh3mxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z my favorite vacation i when we went to british columbia because we got to stay in a suite at this one hotel and we got to go all over town on our bus ride and ohh i met lots of people that i never knew before and we heard different languages up in victoria columbia and we got to when we came back we got to go to seattle and see seals and other animals and we got to go around town and ride all these special things that they had and we got to see the space needle and the space needle is a tower and it has and it has at the bottom it's like re it's like really skinny it has two elevators going up and down of it and then there is like two stories on top and it's like it sort of looks like a needle and at the top it's like bigger and uhm it has like two stories and one's like a a gift shop place and you can look out all and you can see all these airplanes and and you can see like all these buildings and newstowers and helicopters and uhm you can and then i think the next story up is a restaurant and we did that and then when you go back down on b at the bottom there is an amusement park and we played on some games and went on some rides and then we went uhm then we went back to our hotel room and we uh went on this one uh yeah on the monorail and we went shopping all over town to places and we went out to eat andl,144.85396825396825,ksh3m
/srv/scratch/chacmod/OGI/speech/spontaneous/05/1/ks50b/ks50bxx0.wav,yeah right now a b c d e f g h i j k l m n o p q r s t u v w x y z well uhm this summer we are going to go to my grandp grandparents' house in california and visit them for probably half the summer and then we're going to go to uhm yeah san diego to visit my aunt who uhm li and my cousins and they'll and they will uhm probably take us to this one place i forgot the name of but it's it's pretty cool i guess i've never been there but they say it has uh yeah my little my other little cousin who uhm is just a baby that was born about a month ago,74.41845804988662,ks50b
/srv/scratch/chacmod/OGI/speech/spontaneous/10/3/ksa3v/ksa3vxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z you tee off from something that is called a tee box and hopefully you'll hit into a fairway which has really short graph grass or you might hit into a rough which has longer grass and then you try to hit the ball to the green and get it into the hole i 'm going to go met metallica concert i like their music cause it's loud and hard heavy and i'm going to see the concert at portland meadows on september third uh not right now i was playing basketball with some friends and one of them fell on my foot and he weighs over two hundred pounds and it hurt a lot and he broke my foot,69.68875283446712,ksa3v
/srv/scratch/chacmod/OGI/speech/spontaneous/09/2/ksk3d/ksk3dxx0.wav,ok a b c d e f g h i j k l m n o p q r s t u v w x y and z the violin i play the violin and i like to draw a lot it's fun uhm it's hard on some songs you have to practice a lot yeah it depends sometimes yeah yeah i play golf uh hmm yep uhm my favorite movie would probably be i like hercules the disney movie it was funny plus it has lots of color in it so uhm it's about hercules the ancient god and he gets turned mortal from uhm i forgot his name yeah hades that's right and basically he tries to prove himself a true hero ok i have one brother uhm my parents got divorced a long time ago so uhm i got a chiwawa and my cousin goes here so probably go camping a lot uhm spruce run it's where we usually go ohh i'm not awfully sure what the town is called yeah yeah,125.22072562358277,ksk3d
/srv/scratch/chacmod/OGI/speech/spontaneous/01/0/ks10i/ks10ixx0.wav,okay a b c d e f g h i j kell l m n o p q r s t u v w x y z i've been uhm i've been uhm uhm redoing the words and he told me not to touch this came and got me walked down the hall uhm we had to sit on the chairs for a couple seconds and then then i did some things on the computer uh then i repeat the words and then i was done and topped and uhm uhm what's your name david telled me to sing the a b c's then talk about stuff like i'm doing right now oh the whole time and before the end uhm i forgot to say this uhm hi ryan uh mm ooh what then he fixed the headphones for me and he was singing songs and i said i didn't like that song,92.99219954648528,ks10i
/srv/scratch/chacmod/OGI/speech/spontaneous/10/1/ksa43/ksa43xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z we do a few different types of dance like lyrical which is a slow ballet type of dance jazz which is my favorite uhm hip hop funk uhm it's like i'm not exactly sure really i haven't one much of it yeah it's a fast enthusiastic kind of sharp dance jazz is a lot of open hands and kicks and stuff like that no not that i know of uhm not really i'm going down to arizona well we're going to drive down there me my aunt my uncle my dad my brother my sister and we're stopping in flagstaff i think it is to pick up this other lady and then we're going down to sedona it's like a vortex or something like that yeah,99.138231292517,ksa43
/srv/scratch/chacmod/OGI/speech/spontaneous/01/4/ks134/ks134xx0.wav,yes a a b c d e f g h i j k l m n o p q r s t u v w x y z oh well you see the you see i the chin right here th the area here was feel uh was stinging a and so i put some some kleenex here a little nice poofy ball and i put some tape to to keep it on i don't know why it just happened when we were at the card fair reading a moving i mean watching one mom well we played godzilla at recess and at is it like like you can pretend like you're in a jet and you're fighting the godzillas but if you wanna be a godzilla you like act like a godzilla like for that two headed one that spits that on the left it spits fire and on the right it spits tar well that one ya you have to go like that like ma,94.03750566893424,ks134
/srv/scratch/chacmod/OGI/speech/spontaneous/01/4/ks107/ks107xx0.wav,right now yeah okay a b c d then e e f g h i j k l m n o p q r s s t u v w x y z when i went to mexico uhm i got on a horse and i got and me and my cousin went to go get the cows it looked like like a little town it's a scorpions it it has like it's arms luhm like uhm the pinchers they like pinch and uhm on this toe they sting you arizona uhm,92.10616780045352,ks107
/srv/scratch/chacmod/OGI/speech/spontaneous/00/1/ksb3h/ksb3hxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z i don't really know what my family likes they let me get uhm candy i got a mom and a dad and a uncle and a grandma i don't know how to uhm uhm make what they look like i don't know how to tell brown and black brother gots black my dad gots black and my uncle gots black mm yeah my mom and uh my grandma have brown chris and mike christopher mm linda uhm color and draw uhm pictures pick color and draw uh pictures uhm you have six words uhm ring around the rosie ring around the rosie pocket full of ashes ashes we all fall down,109.25519274376416,ksb3h
/srv/scratch/chacmod/OGI/speech/spontaneous/06/4/ks63g/ks63gxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z uhm i have a cat named priscilla and uh she is all black and actually she is not black anymore she's getting old so she is growing grey hairs and uhm we just moved so there uh she is mad no she's just overwhelmed because there are so much places she hasn't explored in our new house uhm she's acting like a cat my new house it's all green the carpet inside it's green uhm yeah it's got you know walls ceilings a floor uhm a carpet a computer it's pretty much the same as my last room except it's a different place yeah i have a computer i don't know what kind of computer it is play games world of zeen civilization swords of zeen sim city two thousand uh,154.47809523809525,ks63g
/srv/scratch/chacmod/OGI/speech/spontaneous/00/0/ks001/ks001xx0.wav,before a b c d e f a b c d e f g h i j k l m n o p q r s t u v w x y and z uh i don't know i see your hands i see your head i see your teeth i see a mouth that's all we play uh she's not a sheep she's a dog a dog that is uh she's not a boy she's not a boy uh a wolf she broke a medal she's my dog my family i mostly like aunt candy because she has no aunt candy she has eleven video games to what goes to it and my my favorite thing it's on the nintendo that thing i took the lead out of it that's why,125.76222222222222,ks001
/srv/scratch/chacmod/OGI/speech/spontaneous/02/4/ksd15/ksd15xx0.wav,ohh a b c d e f g h i j k l m n o p q r s t u v w x y and z i went to seattle uh i spent the night at my grandma's hotel she's small for her age like me and she has white curly hair and she wears glasses and she's very nice and that's all my sister my mom my dad and my brother my mom is twenty six and she has brown curly hair and that's all about my mom mm my dad he's twenty six years old and he has brown straight hair and that's all about my dad and my sister she has blond curly hair and it's very long that's all and she six and my brother's ten ten months almost one and he has brown hair he's gonna be a red headed and that's all,123.59102040816326,ksd15
/srv/scratch/chacmod/OGI/speech/spontaneous/05/1/ksg0q/ksg0qxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z my favorite sport is soccer my favorite color is blue this summer i am going to go to nebraska to see my grandma and i am gonna go to colorado to see my aunt and uncle and i am going to idaho to see my grandma and grandpa and my aunt and uncle and a couple of my cousins and my favorite food is pizza my last friend's name is amanda,55.6584126984127,ksg0q
/srv/scratch/chacmod/OGI/speech/spontaneous/06/2/ks636/ks636xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z when i lived in colorado i i don't know fun snowy big cold no i went to casinos well you go to this to casinos and you pass this mining place and then there is this lady on this building that has like a gun and like when you drive the gun point follows you yeah in the mountains uhm uhm yeah but i forgot that i have three brothers one sister uhm yeah except my sister because she acts weird sometimes she likes she just says the weird things and crazy things it's all right mm in hat and stuff a football field is a hundred yards the my favorite position is wide receiver it is fun you run out to catch the ball uhm the point of the game is to get a get the football into the end zone and make a touch down and then after that you have to kick a field goal and that's it,142.8314739229025,ks636
/srv/scratch/chacmod/OGI/speech/spontaneous/05/4/ksg0d/ksg0dxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z i don't know i don't know okay me and my grandpa my sister my other sister and my brother my little cousins and me were playing soft ball and we had our own teams and my sister got the most points and then yesterday i we played soft ball again and my dad hit a homerun and my little cousin tried to play but she couldn't because she had a broke arm and my little brother he hit one he had a homerun and,74.58743764172335,ksg0d
/srv/scratch/chacmod/OGI/speech/spontaneous/10/1/ksl0v/ksl0vxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z i uh eat some dinner i go out to the movies sometimes that's just on the weekdays uh weekends i uhm i listen to music i uh go to portland spend some time with my friends just about it i really like alternative music uhm but i also like jazz and uh oldies pretty good i like the chili peppers i like uh johnny coltrane i like all kinds of stuff man in the iron mask it's a good movie you want me to elaborate on that uh ohh it it's uh it's about the three musketeers and uh it's kind of a hero type thing it w it's it's a good story for when you're not feeling too good go watch it and get your hopes up things can be better,83.93532879818594,ksl0v
/srv/scratch/chacmod/OGI/speech/spontaneous/04/3/ks40y/ks40yxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z okay uhm i have a room that i share with my brother and both of us have two of he exactly same stereos but mine is a little bit taller and then in our living room we have a very tall stereo that has a lot of buttons and it has a c d player and a tape recor i mean a tape player and in the bathroom we have a shower and a sink and a toilet and toothpaste and tooth brushes and in my mom's bedroom they have a big bed and no stereo but they do have a t v and on mother's day i ga i fixed my mom dinner but not by myself i fixed it with my dad and my brothers,85.63877551020408,ks40y
/srv/scratch/chacmod/OGI/speech/spontaneous/05/4/ks532/ks532xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z my pet iguana is named tiger she likes the water and she likes to eat she's fat and she likes to climb trees she can get really big she can run really fast she can uhm live for thirty years and she can sleep for a whole day without anybody waking her up and she can shed and she has can whip you with her tail and bite you and she has spikes on her back and down her tail and she has a flap on her bottom lip and she has small eyes and oops she is green and has orange stripes down her back and she has a little head and looks like a little baby dinosaur and i like her she's uhm almost two years old,86.53260770975056,ks532
/srv/scratch/chacmod/OGI/speech/spontaneous/08/1/ks83a/ks83axx0.wav,alphabet the whole thing a b c d e f g h i j k l m n o p q r s t u v w x y and z mm it was great it was w it's everything's just pure hands and stuff well i went there with my uncle cause he used to work there and so we were well yeah actually we went hiking hiking for about two days or something yeah yeah i live in forest grove mm half of my life yeah ohh i lived in california and florida uhm i lived in fresno and winton and san diego pompano beach florida mm there is too much violence yeah that's it uhm my s little sister she's kinda she's on she's eleven she's got darker skin than i do and she's kinda tall smaller than me but tall for her age my little brother uhm he's four and he's short and he's got a little shaped head and and doesn't have his front teeth they took them out and my mom sh uhm she's she's short she's got little dimples and my dad he's kinda like my height and his hair's slicked back and he's got really light brown eyes and that's it,117.94766439909296,ks83a
/srv/scratch/chacmod/OGI/speech/spontaneous/07/4/ks731/ks731xx0.wav,a b c d a b c d e f g h i j k l m n o p q r s t u v w x y and z i'm gonna go to the movies uh huh soccer uhm mm i don't really know how many people i think there's eleven in a team and kick the ball and try and make a goal and pass the ball can't uhm hold the ball with your hand mm only the goalie can there is like uh mister tipplemeyer then miss molleen then miss culprin then miss pinassa then mister mm mister like uh computers mister masan and miss corprin again and then p e p e uhm volleyball yeah i like computers too i'm done,120.26222222222222,ks731
/srv/scratch/chacmod/OGI/speech/spontaneous/04/4/ksf0n/ksf0nxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z i like to uh go play with my next door neighbor to play hide and go seek and there is not so fun many places in my backyard like behind the bushes we have a big tree we can hide behind uhm in the basement uhm it's surprising how much it there is some other places there is but t's kinda hard to explain okay well we have this bush then it's really really big and it can hide about five people in it so everybody hides there and and uh whoever is it knows where everybody is so we all get caught uhm we let our dog go in the backyard uhm there is a terrace swing in the backyard we like to play on uhm my brother and sister like to go back there in our house there is tall grass that they like to run in it,102.31251700680272,ksf0n
/srv/scratch/chacmod/OGI/speech/spontaneous/02/0/ks20r/ks20rxx0.wav,a b c a b c d e f g h i j k l m n o p q r s t u v w x y and z last yesterday uhm me and my brother played monopoly with my exchange student lisa it was really fun too because first uhm i landed on free parking then c and then i had doubles and landed on uhm boardwalk and i already had park place so i bought that and then we had to go eat dinner so we were popping little poppy things after that for about an hour or two and then we watched tv for about five minutes then i got bored of this show so i asked my dad if we could play something and he said sure let's go outside and play with the frisbee and i s so we threw the frisbee for awhile and then my brother accidentally threw it over the fence and landed on our neighbor's big uhm trampoline so i had to go over there and ask if i could get it off and then after that m my brother went inside so i got bored for about another twenty minutes but then i watched tv with my dad for a little bit and then i had to go to bed i kept thinking and thinking i thought of a bunch of stuff i could ask my teacher the next day so i got a notepad and uhm a piece of paper and i wrote the stuff down and my mom got really irritated so she said just go to bed so i went to bed,106.76063492063491,ks20r
/srv/scratch/chacmod/OGI/speech/spontaneous/00/6/ksb0g/ksb0gxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z mm hmm she's really small and she can climb up the stairs and she can go into my room stairs she can climb up and there's four stairs she can climb up and like what you walk in well outside the door there's a mat and then when you walk inside the door there's another mat and when you go up the stairs in my room there's a door with in my room there i have a bunk bed no i never did i'm gonna have one for my birthday uhm september eighth three days with it we catch it outside when uh when i was running from my dad uh hmm i have a dog and two cats and my bird and my bunny uhm my bird's name is polly and we did everything we could and it flied around and around the house and we tried to catched it my mom and the cat uhm dumped the whole thing over,108.46272108843536,ksb0g
/srv/scratch/chacmod/OGI/speech/spontaneous/02/0/ksd3h/ksd3hxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z i played in a uhm field across from our house and then i went out for dinner uh i played freeze tag and i went swimming because there is a well swim area down it chuck wagon i went to chuck wagon and i had some uhm beef some uhm some chicken uhm carrots and salad and milk yeah we're going to do tie dye grandma bought us a tye die book we have a book uh she i live with her uhm uhm she's fifty one uhm and she does all the work around the house i do after school i do the vacuum uhm i mop clean my bedroom uhm clean my brother's he's only f four uhm and i uhm then i sweep the floor uhm he's four years old his name is justin and lives me with me and my grandma for now for today a fish a fish he lives in an aquarium and he's gold on the outside then he has red on his face and his name is goldilocks but uhm e no i don't know any nursery rhyme rock a bye baby in the tree top when the wind blows the cradle will rock uh when the bow breaks the cradle the baby will and the cradle will fall and all i don't know,153.13632653061225,ksd3h
/srv/scratch/chacmod/OGI/speech/spontaneous/05/4/ksg10/ksg10xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z over the summer we usually in july we usually go to eastern oregon it's called uhm black butte and we stay there for about s four days and we're gonna go swimming and jet skiing and boating and also in for the whole month of august we get to go to washington and we go scuba diving snorkeling swimming we roller blade ride our bikes we have some friends up there and we do riding with them and we go shopping a lot for school clothes and i go to camp it's called camp namanu and we stay there for a week we fish hunt a lot of things and i go with my friend jessica,120.48766439909296,ksg10
/srv/scratch/chacmod/OGI/speech/spontaneous/02/1/ks20u/ks20uxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z on like cross or something cross blah blah yeah i got up this morning ate breakfast took a shower got ready for school and then my mom drove me and uhm i came here and started to draw and played and then we had to do work and then we had recess and then we worked some more and then we had a lunch then we had recess again and then we had some more work and uhm and then some more work and and then this lady right here she she told us to come in here and uhm talk and uhm am i done yet,81.84684807256235,ks20u
/srv/scratch/chacmod/OGI/speech/spontaneous/10/4/ksl14/ksl14xx0.wav,a b c d e f g h i j k l m n o p q r x t s i don't know it s t u v t u v w x y and z i i have track after s yeah i have track after school then after school home after track i do javelin and discus and shotput first and then i'll just throw and practice throwing and then that's it and then if you when after you throw it they just give you hints on what you're doing wrong and stuff like that so you can change it a little the first time i did shotput i did better than i ever have so i and i can't better than it now but ohh well uhm i don't really have a favorite they are just all the same i mean they're not the same but they're all the same easiness and hardness so i don't i don't know i'd like to say javelin maybe we have track meet today after school so,80.6146485260771,ksl14
/srv/scratch/chacmod/OGI/speech/spontaneous/06/4/ks61m/ks61mxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z uhm i like uhm riding dirt bikes jumping off hills and going to brown's camp forest park to ride with my friends and i want to get a new bike because the one i have is about broken and i don't like it anymore and it's and also the other thing i like to do is water sports like jet skiing uhm swimming swimming contents contests uhm uh inner tube races and stuff like that plus uhm i like cats and dogs especially puppies because you can train them a lot better and make them uh more better than some people can if they don't train them very good is that enough,95.53260770975056,ks61m
