filepath,transcription_clean
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ksb04/ksb046x0.wav,six
/srv/scratch/chacmod/OGI/speech/scripted/05/3/ksg2t/ksg2t640.wav,sir
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ks50n/ks50n4x0.wav,knights don't get scared of dragons
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksl1a/ksl1a1u0.wav,imagery
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks248/ks248010.wav,allowing
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ks509/ks5097t0.wav,thousand
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ksb0s/ksb0s4k0.wav,a feather was in the birdcage
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ksh3o/ksh3o660.wav,matthew has a horse from the desert
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ks900/ks9008v0.wav,abnormal
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ks50y/ks50y5k0.wav,buying the ring took all of my money
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ks538/ks5381j0.wav,gumshoe
/srv/scratch/chacmod/OGI/speech/scripted/00/8/ksb0n/ksb0n3y0.wav,you didn't arrive too late
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ks635/ks6350s0.wav,cooperate
/srv/scratch/chacmod/OGI/speech/scripted/00/5/ksb2x/ksb2x3u0.wav,seizure
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksa3p/ksa3p8c0.wav,upward
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ks53t/ks53t490.wav,try to lick the lollipop
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ksg49/ksg49530.wav,the bird sang a sweet melody
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ks21h/ks21h830.wav,treasure
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ksj3z/ksj3z7s0.wav,thatch
/srv/scratch/chacmod/OGI/speech/scripted/10/4/ksa45/ksa456m0.wav,the stove melted the butter
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa3y/ksa3y770.wav,springhill
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ksh12/ksh124k0.wav,a feather was in the birdcage
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksl15/ksl150c0.wav,bigfoot
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf3a/ksf3a2y0.wav,oasis
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks245/ks2454p0.wav,the angry chef cooked his vegetables
/srv/scratch/chacmod/OGI/speech/scripted/09/1/ks91a/ks91a580.wav,his car thundered down the road
/srv/scratch/chacmod/OGI/speech/scripted/03/0/kse02/kse02230.wav,logic
/srv/scratch/chacmod/OGI/speech/scripted/07/3/ksi3h/ksi3h0i0.wav,cashflow
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ksk0a/ksk0a5q0.wav,will beets stain my pants
/srv/scratch/chacmod/OGI/speech/scripted/05/3/ksg2t/ksg2t690.wav,i thought i heard new voices
/srv/scratch/chacmod/OGI/speech/scripted/09/0/ks91f/ks91f1t0.wav,iceberg
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk39/ksk39030.wav,archrival
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ksh3x/ksh3x1j0.wav,gumshoe
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ks20w/ks20w5l0.wav,why is the earth inside the milky way
/srv/scratch/chacmod/OGI/speech/scripted/10/4/ksl14/ksl140e0.wav,birthmark
/srv/scratch/chacmod/OGI/speech/scripted/00/9/ksb35/ksb357b0.wav,steamship
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk0l/ksk0l8o0.wav,women
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ks233/ks233250.wav,lumberyard
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf16/ksf164o0.wav,san diego is very green this year
/srv/scratch/chacmod/OGI/speech/scripted/00/2/ks008/ks0081p0.wav,hoof
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks932/ks9321g0.wav,four
/srv/scratch/chacmod/OGI/speech/scripted/03/3/ks33w/ks33w0x0.wav,dashboard
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk39/ksk39760.wav,spoons
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks240/ks240720.wav,snake
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks43m/ks43m590.wav,don't think about it too much
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ks23t/ks23t300.wav,obstacle
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ks53u/ks53u320.wav,offshore
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ks90n/ks90n7b0.wav,steamship
/srv/scratch/chacmod/OGI/speech/scripted/07/2/ksi0j/ksi0j5c0.wav,give keith a moment to think
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ks53u/ks53u1y0.wav,kingpin
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ks62y/ks62y0s0.wav,cooperate
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ks80f/ks80f3k0.wav,red
/srv/scratch/chacmod/OGI/speech/scripted/01/2/ks13s/ks13s0c0.wav,bigfoot
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ksk0m/ksk0m8v0.wav,abnormal
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd2z/ksd2z350.wav,overalls
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ksi3l/ksi3l5d0.wav,mabel grows tomatoes in the courtyard
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ksf3i/ksf3i8o0.wav,women
/srv/scratch/chacmod/OGI/speech/scripted/02/4/ks23y/ks23y8f0.wav,vowel
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ks53j/ks53j190.wav,ethnic
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ksd3w/ksd3w810.wav,toyota
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ks500/ks5007r0.wav,thanks
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ks638/ks6387q0.wav,ten
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ks942/ks942500.wav,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ksj38/ksj38660.wav,matthew has a horse from the desert
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ks43d/ks43d2r0.wav,two six four zero two four six
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf0x/ksf0x8a0.wav,unwilling
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksl01/ksl015r0.wav,her veins pop out when she is mad
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf2x/ksf2x190.wav,ethnic
/srv/scratch/chacmod/OGI/speech/scripted/03/4/ks348/ks3484a0.wav,could you pass the other jam please
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ks53q/ks53q4x0.wav,knights don't get scared of dragons
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ks62x/ks62x3z0.wav,five people can fit in the elevator
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ks80b/ks80b5k0.wav,buying the ring took all of my money
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks20j/ks20j5j0.wav,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/01/0/ks118/ks1183h0.wav,push
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ksd0b/ksd0b3d0.wav,playhouse
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks21a/ks21a150.wav,eight
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ksh0m/ksh0m0d0.wav,biology
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks931/ks9310c0.wav,bigfoot
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ksj44/ksj440w0.wav,cultures
/srv/scratch/chacmod/OGI/speech/scripted/09/1/ks92y/ks92y720.wav,snake
/srv/scratch/chacmod/OGI/speech/scripted/09/1/ksk1b/ksk1b7n0.wav,tab
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ks631/ks6315j0.wav,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/03/2/kse2t/kse2t5n0.wav,i like my meat on a cold platter
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf3c/ksf3c8l0.wav,white
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksa0y/ksa0y500.wav,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/05/3/ks53d/ks53d120.wav,disrupt
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ksg3n/ksg3n100.wav,digested
/srv/scratch/chacmod/OGI/speech/scripted/09/0/ksk3b/ksk3b4g0.wav,unplug the toaster
/srv/scratch/chacmod/OGI/speech/scripted/03/2/ks338/ks3388i0.wav,wash
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ks412/ks4125p0.wav,pass their notes along
/srv/scratch/chacmod/OGI/speech/scripted/03/0/ks31b/ks31b050.wav,athlete
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ks62x/ks62x4a0.wav,could you pass the other jam please
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ks50u/ks50u3m0.wav,rock
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ks12y/ks12y100.wav,digested
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa3y/ksa3y810.wav,toyota
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ksj2x/ksj2x3z0.wav,five people can fit in the elevator
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ks810/ks810010.wav,allowing
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ksi0l/ksi0l2o0.wav,one zero zero three zero seven eight
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ks50r/ks50r860.wav,two
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ksf3i/ksf3i5z0.wav,don't leave so soon
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ks10e/ks10e7d0.wav,stooges
/srv/scratch/chacmod/OGI/speech/scripted/07/3/ksi08/ksi08640.wav,sir
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ks919/ks919300.wav,obstacle
/srv/scratch/chacmod/OGI/speech/scripted/03/0/ks33p/ks33p8l0.wav,white
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ks50r/ks50r3i0.wav,ragtime
/srv/scratch/chacmod/OGI/speech/scripted/09/1/ks90g/ks90g1a0.wav,explosion
/srv/scratch/chacmod/OGI/speech/scripted/02/4/ks216/ks2163y0.wav,you didn't arrive too late
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ksf0t/ksf0t5n0.wav,i like my meat on a cold platter
/srv/scratch/chacmod/OGI/speech/scripted/03/4/ks30m/ks30m420.wav,the cows' hay was not dry yet
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksl0k/ksl0k6s0.wav,shirt
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks442/ks442280.wav,mcdonald
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ks81a/ks81a090.wav,bathe
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ks83u/ks83u6r0.wav,sheepdog
/srv/scratch/chacmod/OGI/speech/scripted/07/2/ks735/ks7355i0.wav,we had a birdseye view
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ks210/ks2105j0.wav,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ksj3y/ksj3y5j0.wav,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/03/0/ks30f/ks30f3c0.wav,picture
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd49/ksd49650.wav,i have ice cream for you
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa47/ksa474f0.wav,people like to sing in cairo
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ksj44/ksj445t0.wav,please offer them a dinner mint
/srv/scratch/chacmod/OGI/speech/scripted/01/4/ksc16/ksc160j0.wav,cautiously
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf0n/ksf0n4a0.wav,could you pass the other jam please
/srv/scratch/chacmod/OGI/speech/scripted/02/4/ks23y/ks23y8u0.wav,zucchini
/srv/scratch/chacmod/OGI/speech/scripted/08/3/ksj35/ksj350d0.wav,biology
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ks53z/ks53z7n0.wav,tab
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ksh0t/ksh0t4o0.wav,san diego is very green this year
/srv/scratch/chacmod/OGI/speech/scripted/08/3/ksj3t/ksj3t3h0.wav,push
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ks505/ks505360.wav,overreaction
/srv/scratch/chacmod/OGI/speech/scripted/05/3/ksg3c/ksg3c7k0.wav,super
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ksh41/ksh41870.wav,underneath
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ksf0w/ksf0w120.wav,disrupt
/srv/scratch/chacmod/OGI/speech/scripted/03/3/ks341/ks3416g0.wav,my clothes are wet from the rain
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ks63g/ks63g3m0.wav,rock
/srv/scratch/chacmod/OGI/speech/scripted/03/0/ks303/ks303770.wav,springhill
/srv/scratch/chacmod/OGI/speech/scripted/03/1/kse3b/kse3b4m0.wav,pay albert for the fresh water
/srv/scratch/chacmod/OGI/speech/scripted/03/0/kse02/kse020u0.wav,crenshaw
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ks43r/ks43r190.wav,ethnic
/srv/scratch/chacmod/OGI/speech/scripted/07/3/ks732/ks732760.wav,spoons
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ksg47/ksg47710.wav,smoothly
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksa03/ksa03240.wav,loyal
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksa0g/ksa0g6b0.wav,search in between the couch cushions
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ks60w/ks60w4y0.wav,your shadow always follows you
/srv/scratch/chacmod/OGI/speech/scripted/01/0/ks118/ks1180a0.wav,behind
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf3w/ksf3w8h0.wav,warmth
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ks80o/ks80o1q0.wav,hopeful
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa3l/ksa3l4f0.wav,people like to sing in cairo
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ks70k/ks70k550.wav,the herd became angry and started a stampede
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ks82u/ks82u7b0.wav,steamship
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ks940/ks9405r0.wav,her veins pop out when she is mad
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ksj2x/ksj2x270.wav,mature
/srv/scratch/chacmod/OGI/speech/scripted/00/5/ksb2x/ksb2x5v0.wav,you can see bugs light up the sky
/srv/scratch/chacmod/OGI/speech/scripted/03/3/ks312/ks3122g0.wav,musician
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ks618/ks6182p0.wav,one seven eight nine one eight six
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ksj02/ksj02400.wav,greet me with open arms
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ksk0m/ksk0m7j0.wav,suggest
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ks63a/ks63a2e0.wav,moisture
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksl17/ksl175e0.wav,will you please bathe
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ks82u/ks82u3g0.wav,punishment
/srv/scratch/chacmod/OGI/speech/scripted/03/1/ks32y/ks32y0b0.wav,beyond
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk14/ksk146p0.wav,seven
/srv/scratch/chacmod/OGI/speech/scripted/10/3/ksa3w/ksa3w6z0.wav,smashed
/srv/scratch/chacmod/OGI/speech/scripted/03/4/kse3u/kse3u3y0.wav,you didn't arrive too late
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ks62x/ks62x7b0.wav,steamship
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks932/ks9323h0.wav,push
/srv/scratch/chacmod/OGI/speech/scripted/06/3/ks62y/ks62y3a0.wav,payouts
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks414/ks414840.wav,truck
/srv/scratch/chacmod/OGI/speech/scripted/07/4/ks72t/ks72t410.wav,i don't clean windows
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks943/ks943390.wav,pathfinder
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa11/ksa113w0.wav,the illusion looked like a giraffe
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks933/ks9335g0.wav,take off your hat
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa2y/ksa2y7y0.wav,toothpaste
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ksd05/ksd057s0.wav,thatch
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa0q/ksa0q140.wav,easier
/srv/scratch/chacmod/OGI/speech/scripted/01/0/ks13a/ks13a540.wav,grandmother played football last year
/srv/scratch/chacmod/OGI/speech/scripted/01/2/ks109/ks109020.wav,announce
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ks234/ks2345o0.wav,are zebras just striped horses
/srv/scratch/chacmod/OGI/speech/scripted/00/1/ksb3k/ksb3k6s0.wav,shirt
/srv/scratch/chacmod/OGI/speech/scripted/03/0/ks33p/ks33p320.wav,offshore
/srv/scratch/chacmod/OGI/speech/scripted/03/4/ks313/ks313270.wav,mature
/srv/scratch/chacmod/OGI/speech/scripted/03/0/ks31i/ks31i6r0.wav,sheepdog
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ksh0l/ksh0l450.wav,i'm good with things like that
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ks63h/ks63h3w0.wav,the illusion looked like a giraffe
/srv/scratch/chacmod/OGI/speech/scripted/03/3/ks312/ks3125z0.wav,don't leave so soon
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksa3n/ksa3n4p0.wav,the angry chef cooked his vegetables
/srv/scratch/chacmod/OGI/speech/scripted/07/4/ksi3z/ksi3z7b0.wav,steamship
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ks50n/ks50n510.wav,it can only be a good circus with elephants
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ksc0s/ksc0s4o0.wav,san diego is very green this year
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ksk0h/ksk0h8o0.wav,women
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ks70a/ks70a4g0.wav,unplug the toaster
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ks54d/ks54d6m0.wav,the stove melted the butter
/srv/scratch/chacmod/OGI/speech/scripted/01/3/ksc32/ksc325w0.wav,when will we go on vacation
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ksj2t/ksj2t8k0.wav,weatherproof
/srv/scratch/chacmod/OGI/speech/scripted/08/3/ksj3b/ksj3b840.wav,truck
/srv/scratch/chacmod/OGI/speech/scripted/03/3/kse46/kse460i0.wav,cashflow
/srv/scratch/chacmod/OGI/speech/scripted/03/1/ks308/ks3081u0.wav,imagery
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa30/ksa307r0.wav,thanks
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ks40g/ks40g6o0.wav,someone bought a beautiful ring for you
/srv/scratch/chacmod/OGI/speech/scripted/09/4/ksk0y/ksk0y8u0.wav,zucchini
/srv/scratch/chacmod/OGI/speech/scripted/03/4/kse4a/kse4a500.wav,the flood took a car down the street
/srv/scratch/chacmod/OGI/speech/scripted/09/0/ks934/ks9344e0.wav,jason likes playing with garfield
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ks53z/ks53z1u0.wav,imagery
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ks23u/ks23u300.wav,obstacle
/srv/scratch/chacmod/OGI/speech/scripted/03/0/ks33r/ks33r2n0.wav,nuclear
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ks40e/ks40e6z0.wav,smashed
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ksd0i/ksd0i4z0.wav,we should try to save the whales
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ks43u/ks43u4a0.wav,could you pass the other jam please
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ks60w/ks60w060.wav,average
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ks810/ks810380.wav,pathetic
/srv/scratch/chacmod/OGI/speech/scripted/04/1/ksf3a/ksf3a4q0.wav,edgar does not have a job
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ks60w/ks60w4n0.wav,the briefcase is open now
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ksj0l/ksj0l540.wav,grandmother played football last year
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ksj0p/ksj0p8h0.wav,warmth
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ks62x/ks62x8u0.wav,zucchini
/srv/scratch/chacmod/OGI/speech/scripted/05/4/ksg46/ksg468a0.wav,unwilling
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks916/ks9165b0.wav,our tent can hold six people
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ks62x/ks62x750.wav,southmost
/srv/scratch/chacmod/OGI/speech/scripted/09/0/ksk0j/ksk0j0a0.wav,behind
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf0n/ksf0n6q0.wav,shades
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ksi3t/ksi3t230.wav,logic
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks93t/ks93t5j0.wav,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ks62w/ks62w7c0.wav,stepfather
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ks507/ks5075s0.wav,are you sure this is okay
/srv/scratch/chacmod/OGI/speech/scripted/02/3/ksd0e/ksd0e610.wav,he was really nice to us
/srv/scratch/chacmod/OGI/speech/scripted/04/0/ksf2x/ksf2x280.wav,mcdonald
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ksg30/ksg308h0.wav,warmth
/srv/scratch/chacmod/OGI/speech/scripted/10/4/ksa3b/ksa3b7l0.wav,surround
/srv/scratch/chacmod/OGI/speech/scripted/05/0/ksg0j/ksg0j370.wav,page
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ks248/ks2487d0.wav,stooges
/srv/scratch/chacmod/OGI/speech/scripted/01/4/ksc3n/ksc3n090.wav,bathe
/srv/scratch/chacmod/OGI/speech/scripted/01/3/ks10x/ks10x080.wav,background
/srv/scratch/chacmod/OGI/speech/scripted/03/1/ks31m/ks31m7s0.wav,thatch
/srv/scratch/chacmod/OGI/speech/scripted/07/3/ksi3h/ksi3h3l0.wav,represents
/srv/scratch/chacmod/OGI/speech/scripted/00/6/ksb3x/ksb3x1w0.wav,join
/srv/scratch/chacmod/OGI/speech/scripted/04/4/ksf0x/ksf0x0t0.wav,cowboys
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ksh11/ksh117d0.wav,stooges
/srv/scratch/chacmod/OGI/speech/scripted/01/3/ks12w/ks12w5j0.wav,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/09/3/ks937/ks9377f0.wav,studio
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksl04/ksl04560.wav,even your ears sweat in a sauna
/srv/scratch/chacmod/OGI/speech/scripted/08/2/ksj0s/ksj0s110.wav,direct
/srv/scratch/chacmod/OGI/speech/scripted/01/3/ksc03/ksc037u0.wav,three
/srv/scratch/chacmod/OGI/speech/scripted/06/0/ks632/ks6328q0.wav,woolen
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa30/ksa30230.wav,logic
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksa42/ksa426y0.wav,slogan
/srv/scratch/chacmod/OGI/speech/scripted/10/2/ksl0l/ksl0l880.wav,unfortunate
/srv/scratch/chacmod/OGI/speech/scripted/09/0/ks93s/ks93s5j0.wav,will you sing this song
/srv/scratch/chacmod/OGI/speech/scripted/09/0/ks901/ks901770.wav,springhill
/srv/scratch/chacmod/OGI/speech/scripted/10/4/ksa3b/ksa3b6o0.wav,someone bought a beautiful ring for you
/srv/scratch/chacmod/OGI/speech/scripted/06/2/ksh3n/ksh3n3k0.wav,red
/srv/scratch/chacmod/OGI/speech/scripted/05/3/ks513/ks5136p0.wav,seven
/srv/scratch/chacmod/OGI/speech/scripted/08/0/ksj0z/ksj0z3n0.wav,royal
/srv/scratch/chacmod/OGI/speech/scripted/07/3/ksi3h/ksi3h300.wav,obstacle
/srv/scratch/chacmod/OGI/speech/scripted/04/2/ksf0t/ksf0t7t0.wav,thousand
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ksd2s/ksd2s780.wav,squeegee
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ks234/ks2345q0.wav,will beets stain my pants
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ksh11/ksh118r0.wav,yankee
/srv/scratch/chacmod/OGI/speech/scripted/08/4/ksj0k/ksj0k2p0.wav,one seven eight nine one eight six
/srv/scratch/chacmod/OGI/speech/scripted/03/4/kse3h/kse3h1n0.wav,herbalist
/srv/scratch/chacmod/OGI/speech/scripted/08/1/ksj30/ksj304s0.wav,who will the soldier vote for
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ks53b/ks53b240.wav,loyal
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ks70p/ks70p8h0.wav,warmth
/srv/scratch/chacmod/OGI/speech/scripted/02/2/ksd2y/ksd2y0h0.wav,bronco
/srv/scratch/chacmod/OGI/speech/scripted/04/3/ksf0w/ksf0w840.wav,truck
/srv/scratch/chacmod/OGI/speech/scripted/06/1/ks60e/ks60e760.wav,spoons
/srv/scratch/chacmod/OGI/speech/scripted/05/1/ksg30/ksg301z0.wav,lawyer
/srv/scratch/chacmod/OGI/speech/scripted/03/1/ks33m/ks33m290.wav,meaningless
/srv/scratch/chacmod/OGI/speech/scripted/01/4/ks13x/ks13x2x0.wav,one eight one seven six four three
/srv/scratch/chacmod/OGI/speech/scripted/02/1/ksd2x/ksd2x550.wav,the herd became angry and started a stampede
/srv/scratch/chacmod/OGI/speech/scripted/07/0/ksi1e/ksi1e1o0.wav,homemaking
/srv/scratch/chacmod/OGI/speech/scripted/09/2/ks933/ks9332k0.wav,normal
/srv/scratch/chacmod/OGI/speech/scripted/03/4/kse3u/kse3u400.wav,greet me with open arms
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksa06/ksa063s0.wav,scrapbook
/srv/scratch/chacmod/OGI/speech/scripted/06/4/ksh0r/ksh0r450.wav,i'm good with things like that
/srv/scratch/chacmod/OGI/speech/scripted/02/4/ks237/ks2377l0.wav,surround
/srv/scratch/chacmod/OGI/speech/scripted/10/1/ksa3p/ksa3p820.wav,trauma
/srv/scratch/chacmod/OGI/speech/scripted/01/4/ks10r/ks10r270.wav,mature
/srv/scratch/chacmod/OGI/speech/scripted/01/3/ks12w/ks12w350.wav,overalls
/srv/scratch/chacmod/OGI/speech/scripted/01/1/ks113/ks1133h0.wav,push
/srv/scratch/chacmod/OGI/speech/scripted/07/1/ksi00/ksi001z0.wav,lawyer
/srv/scratch/chacmod/OGI/speech/scripted/00/0/ks02y/ks02y1o0.wav,homemaking
/srv/scratch/chacmod/OGI/speech/scripted/02/0/ksd3g/ksd3g3w0.wav,the illusion looked like a giraffe
/srv/scratch/chacmod/OGI/speech/scripted/05/2/ksg0p/ksg0p200.wav,lengthen
/srv/scratch/chacmod/OGI/speech/scripted/10/0/ksl0p/ksl0p190.wav,ethnic
