filepath,transcription_clean
/srv/scratch/chacmod/OGI/speech/spontaneous/04/1/ks43s/ks43sxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z a few weeks ago we went on a bicycling trip it was really fun it lasted eight and a half miles one way out and eight and half miles one way in this we went to fossil beds on the bicycling trip we found a lot of fossils we also saw a wrecked car that its radio playing still the person wasn't in it though i think that they made it safely to a gas station or something that was down the road fossil beds are a place where there are a lot of old fossils the fossil beds that we saw used to be from an ocean the ocean was here thirty million years ago it was very deep
/srv/scratch/chacmod/OGI/speech/spontaneous/04/1/ksf3a/ksf3axx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z i got my mom some flowers and i did whatever i wanted her whatever she told me to do i was like her slave and i practiced piano and that was really hard since i hadn't practiced in a long time one of the songs i had to go really fast it was called riding on a donkey my family and i are going to visit my grandma and grandpa and some of my other relatives in buffalo new york and and that's for the summer buffalo i have a black cat named mischief and she is one year old and she likes playing with her toy mouse she goes crazy over it and she likes her toy tree that she can climb up in it's blue and it's also a scratching post because it has wood on it but she doesn't use it much to scratch her claws i've been growing my hair out for about well a long time
/srv/scratch/chacmod/OGI/speech/spontaneous/04/1/ks431/ks431xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z on monday we're going to pick up my cousin in cottage grove and my cousin my aunt and my uh i'm gonna see my uh grandma and grandpa uh and go and he's they're gonna stay up at our house for about uh for about four days and we're gonna play outside and we're gonna play on a tree fort and take our dogs for walks and go to the park uh we have a boxer and a dog mi mixed between a poodle and uh a i think it's sheep dog and we have a cat named lacy and she is real mean and we used to have a rat that was named gracie huh uh
/srv/scratch/chacmod/OGI/speech/spontaneous/04/1/ksf3w/ksf3wxx0.wav,what a b c d e f g h i j k l m n o p q r s t u v w x y z i went to yakima to see my aunt and uncle i played with my with their dog char coal and their cat princess they uhm the cat is black with lots of brown and white and the dog is really black we i met a lot of people and we went shopping a lot it was really warm and uhm the dog toys are really slobbery and i made a lot of friends and i got a new stamp collection and uhm we played at stamps and we went shopping and when we went shopping we tried a whole bunch of these like samples and we bought and she bought me a bible on mother's day and uhm on the way home it was really warm and weand we stopped and got a whole lot of candy to eat in the car when we got home our dog cookie looked very small to me because i was used to a big dog my cat was really fat and fluffy and on the phone when af during the trip my dad said that he's been feeding our dog beer and uhm but when we did get home i had my big banana on my bed and my walking sticks were hard to find
/srv/scratch/chacmod/OGI/speech/spontaneous/04/1/ks43d/ks43dxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z today on the weekend uhm i went to breakfast with my grandma and my mom we went shopping and we bought some new c d's for my c d player we bought a third eye blind c d which is rock and roll and we also bought a uhm boys to men c d uh my favorite video game is sonic spinball it's a video game where you where you play with this little blue hedgehog he goes around you play you play his flippers and you knock him into these holes to get points for like killing different animals and stuff and this is really fun good game
/srv/scratch/chacmod/OGI/speech/spontaneous/04/1/ks40s/ks40sxx0.wav,a b c d ohh no a b c d e f g h i j k l m n o p i'm nervous okay r s t u v w x y z i wanna go to texas to visit my aunt and uncle and cousins and they have a big swimming pool in their backyard uh they're nice uhm uhm my dad and sister hasn't been there before uhm my dad's drove past dion center's house uhm okay i went camping at fort stevens and we visited the batteries uh battery russell and battery michler uhm we got to go in the museum there and we camped for three days it was really fun uhm we roasted marshmallows and had smars uhm we went to the beach
/srv/scratch/chacmod/OGI/speech/spontaneous/04/1/ks410/ks410xx0.wav,okay a b c d e f g h i j k l m n o p q r s t u v w x y z this morning i got up to and got read for school and mm i had to check on m my cat's new babies because the dog was in the house when i woke up when we when i got to school i came in i sat down and started doing spelling two times each then uhm after i was done with that i had to do a computer program on the computer in my classroom er it was a reading thing you had to click a little you could type in the answer or they give you a question and then you you can type in the answer on some or on the other ones you have to
/srv/scratch/chacmod/OGI/speech/spontaneous/04/1/ksf16/ksf16xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z well i finally can do a forehand spring after i fell maybe i don't know how many times after two months two years of practice and then i still cannot do a front flip but because i fell too many times when i do it on the trampoline and then i don't know what else let's see uhm the real fun is vault even though the most kids i've known got hurt on that even i have i've twisted my ankle maybe even more than twice actually the first time i hurt my ankle i got soft tissue damages damage in it from falling in a swimming pool and then i was on crutches for two weeks and i don't like crutches at all they are a big pain and then and then i did it again but this time i would i was trying to do a front tuck and i missed a mat and i jammed my foot to the floor with my heel and in an awk very awkward position and that's about it let me see uhm i have dislocated my elbow by swinging on a bar from on a high bar and i have hurt it so many times that my mom knows how to reset it the first time i did it was when i was two uhm
/srv/scratch/chacmod/OGI/speech/spontaneous/04/1/ks43f/ks43fxx0.wav,a bl c d e f g h i say j k l m n o p q r s t u v w x y z swim we're gonna swim in this big pool outside in the front the the hotel and we're gonna fly there first then we get to go on top of this uhm tower and there's a rollercoaster on top and you get ride around on it and then by the side of that we're we're gonna like uhm the next day or two we're going to at night we're gonna watch s two boats pirate ships one have fights and they're go one's gonna actually sink and the other one's gonna stay alive and they're gonna shoot cannonballs have fights and stuff no my mom my dad uhm my cousin my sister and me that's all
/srv/scratch/chacmod/OGI/speech/spontaneous/04/1/ksf3p/ksf3pxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z i played with my sister a lot and i it was my grandma leah's birthday and we went to dragon fountain we had a nice cake and a man sang a birthday song to her then i went home the next night i ate macaroni and cheese my mom had to take my grandma leah to the train to go somewhere because she is becoming a grandmother the next morning mom opened the present that grandma leah gave her for taking her to the train s station she got cards she got a stationary thing and me and my sister were playing a lot we got stuck on playing something and we wanted to stay up a little later and we watched the lion king a while and then we went to bed i wanted i was too tired so i just slept in my dad's sweatshirt
/srv/scratch/chacmod/OGI/speech/spontaneous/04/1/ks432/ks432xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z what i did over the weekend was i went with my mom to look for a dresser and went over my grandma's and grandpa's what and also one of my friends spell spent the night and we built a fort uhm our fort looks like a number fort we built it out of a tarp and some old scrap wood uhm my family likes to ride in our new boat and we ride uhm in a lot now
/srv/scratch/chacmod/OGI/speech/spontaneous/04/1/ksf38/ksf38xx0.wav,mm a b c d e f g h i j k l m n o p q r s t u v w x y and z uhm i don't really know what we're gonna do i've read a bunch of lists i'm going to do uhm a pool party well my house is red white green with grey specks and has a lot of trees in front uh my room is right besides my mom's and dad's ohh it's kinda small but i got a water bed it's really cool uhm and then i have three brothers and one sister my sister is in california she is a uh i i think tony's about twenty let me see i don't know and then robert and allen which are twins are fifteen
/srv/scratch/chacmod/OGI/speech/spontaneous/04/3/ksf3i/ksf3ixx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z uh i went to my grandma's i uhm went to church and went to mcdonald's and then we went to the store we're gonna go to six flags rides i don't rollercoasters i don't know i have seven brothers and three moms and one dad one's sixteen uhm one's fourteen one's twelve one's eight and one's six two and one and i my dad is forty and i don't know how old my moms are yeah uhm it's catholic yeah it's spanish i have a hamster and a fish one's bubblegum and one's fishtail about two years
/srv/scratch/chacmod/OGI/speech/spontaneous/04/3/ks43k/ks43kxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z this summer i am going to my aunt sharon's by myself on an airplane and going to be ill going mm to live in two houses at a time my aunt carol's and my aunt sharon's i am gonna i am flying to california uhm and uhm i get to meet my baby cousins which i haven't seen since he's only been born a few like a month or a year ago and i am going to be with some of my cousins that have never re met and i'm gonna go to a wedding after that and there's gonna i'm leaving on the twentieth and going to the wedding on the twentieth of january i think
/srv/scratch/chacmod/OGI/speech/spontaneous/04/3/ksf2z/ksf2zxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z mm on saturday i went to my friend's birthday party and we went to clackamas uhm to the swimming pool uhm hit sides and there is three different sides and there's a diving board and a wade pool and a pool for little kids and a hot tub uhm i went to my mom's friend's uhm mom's house yesterday and we went to my grandma's house uhm i got her these little gold people and they have her birthstone in the middle me and my brother
/srv/scratch/chacmod/OGI/speech/spontaneous/04/3/ksf13/ksf13xx0.wav,yeah a b c d e f g h i j k l m n o p q r s t u v w x y and z we are going to the beach and we are going to stay in this house that looks like a japanese origami bird house but it's not and the attic is also the upstairs and you have to pull down an attic uhm way to get up because there is no other stairway we went to the beach and stayed in a motel that's probably basically it so i like to play with my cat because he's so funny he plays with my dad's old shoe lace he just kind of bats it around on the floor
/srv/scratch/chacmod/OGI/speech/spontaneous/04/3/ks43l/ks43lxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z uh i went fishing with my cousins at haag lake uh uh we caught five fish and we uhm they were uhm what are they called they were uhm some were blue gill and some were uhm uhm i forgot the other kind we went swimming and played in the water bought my mom flowers for mother's day uh her name is pam and she has black hair two brothers and one died uh my the i have my brothers are twins one's blind and one isn't what uh it has a whole bunch of posters with cars and uhm old nice building it has a whole bunch of uhm light pictures of like one of like cars and some of my toys are hanging up from my wall
/srv/scratch/chacmod/OGI/speech/spontaneous/04/3/ksf3b/ksf3bxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z i have one brother and my mom and my dad i have two cats one's clio and one's tiger i also have two hamsters one's butterscotch and one is uhm yammy and uhm we live in a two story house in forest grove and i was born in ore in colorado uh huh uhm denver and uhm yeah i i have my two best friends there uhm one of them has red hair and glasses and braces and the other one i don't remember her very well
/srv/scratch/chacmod/OGI/speech/spontaneous/04/3/ks43h/ks43hxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z uhm last year i went to six flags universal studios and disneyland and when i went to six flags i went i went on some rides that i went on the batman it has a lot of loops and corkscrews in it and i went went on the viper i like i like uhm rides with corkscrews and stuff and uh when i went to disneyland i went on a lot i went on a lot of rides
/srv/scratch/chacmod/OGI/speech/spontaneous/04/3/ksf0i/ksf0ixx0.wav,c ohh a b c d e f g h i j k l m n o p q r s t u v w x y and z okay uhm uhm i don't know what to talk about just uhm uhm i went to my grandma's house on mother's day and we gave her her present and then we went shopping on saturday and then on thursday we went and got my mom her mother's day present and we want to go on vacation but we we're gonna go in a few weeks my cousin came over on saturday on friday we went to a on a field trip in school to philip buster farm by estocada uhm the philip buster farm uhm there is like a big house that was there in eighteen forty nine and you get like to pack wagons and then there is a store and you get uh like make apple juice and uhm you can wash clothes and grind corn and ride on a bale of hay and use a cross cut saw and uhm to cut wood and you get to build a big log ca cabin out of lincoln logs
/srv/scratch/chacmod/OGI/speech/spontaneous/04/3/ks40q/ks40qxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z uhm this summer uhm my family is planning on going to disneyland and uhm we uhm might get a new dog uhm we uhm are thinking about going to uhm europe because my dad has something his uhm family we have family there and uhm they really like us so and we have friends there also so we might go to europe and we uhm because my dad is a news reporter for t v uhm we're also in a few days just gonna uhm go in a trailer to uhm a park and spend the n a few nights there and uhm have some fun uhm then we uhm when i come home and uhm rest a lot i'm being tired and uhm then we m uhm
/srv/scratch/chacmod/OGI/speech/spontaneous/04/3/ksf0w/ksf0wxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z read it's about a h a horse that a girl found and she named him something and she had to move from her pla from where she lived into a place because they were going to expand the river that she lived by and she had to get rid of the horse she had to sell the horse to someone and someone took care of it for her her no my mom had cancer and my family is all separated uhm our whole family is separated into groups some people live let's see my brother one of my brothers live by themselves in pennsylvan hisself in pennsylvania one lives with his dad one and one lives with his her children
/srv/scratch/chacmod/OGI/speech/spontaneous/04/3/ksf3t/ksf3txx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z and i have a home question uhm okay uhm mm i'm going to move i'm probably going to uhm move to uhm back up to washington where i used to live well i used to live in seattle but i'm probably going to move to redmond with my mom's boyfriend and uhm i like to play basketball because i have a hoop at my house and uhm no i don't play basketball in school but i play it at my house i like to play wall ball in school mm hmm no hmm mm uhm yeah i have a brother he is eight and i but i used to have a pet i had a gold fish he was so fat that he looked like a ping pong he swallowed a ping pong ball and he died one day so we had to flush him down the toilet yeah we'd call him ping pong yeah uhm i don't have one oh yeah and i used to have a bird i used to have two little finches but they well we gave them away because they were too messy and then they died at the person's house because they left them they left for the weekend and they didn't leave them enough food and water so they died
/srv/scratch/chacmod/OGI/speech/spontaneous/04/3/ks40y/ks40yxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z okay uhm i have a room that i share with my brother and both of us have two of he exactly same stereos but mine is a little bit taller and then in our living room we have a very tall stereo that has a lot of buttons and it has a c d player and a tape recor i mean a tape player and in the bathroom we have a shower and a sink and a toilet and toothpaste and tooth brushes and in my mom's bedroom they have a big bed and no stereo but they do have a t v and on mother's day i ga i fixed my mom dinner but not by myself i fixed it with my dad and my brothers
/srv/scratch/chacmod/OGI/speech/spontaneous/04/3/ksf03/ksf03xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z i went to night dinner with my parents at izzy's and we had a lot of pizza a lot of salad and a lot of food then we went home and we took showers and then i went to bed i went to my best friend's birthday party and we went to clakamas and there's we went in this water place and swam and there were three big slides that we went down and one dropped five feet to the water and the yellow one was pitch black when you went down and then hit the water and the pink one had no sides and you felt like you were gonna fall off then we went home and had pizza and cake then we left and everybody went home
/srv/scratch/chacmod/OGI/speech/spontaneous/04/3/ks40e/ks40exx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z uhm my favorite sport is basketball i like this sport because it's a lot of fun and it's very exciting uh and my other favorite sport is football because it's very fun and it's exciting what i did over the weekend was mostly just stayed home and i went to the store a couple of times and on sunday mostly all i did was stay home and sh do a f a lot of fun stuff at my house uhm play around outside play with my sister play catch play a little basketball maybe and just played with other stuff
/srv/scratch/chacmod/OGI/speech/spontaneous/04/3/ks414/ks414xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z i went to utah last summer on a trip with my dad because he wanted to go see some friends of his so we went down to utah and when we got to h his friends' house no one was home so then we found a note on the door and it said just come in so then we opened the door and we came in then we sat on the couch and waited for him it took him three hours to get home and it was pretty hot down where we were at and the next morning we left to go to ardrich national park utah s and we went down there when we got down there there were bugs that were surrounding us and there was a thunder storm and when we went down to delicate arch it was very nice at the sunset there were lots of people there though but we manage to get up there anyways there were a lot of bugs and everything that were up there so
/srv/scratch/chacmod/OGI/speech/spontaneous/04/3/ks43z/ks43zxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z i'm gonna go camping a lot this summer and in prineville it's about six to eight hour drive uhm at cotton lake and no we don't take any boats but we take innertubes and we after dinner we go out for a drive looking for animals deer elk cows antelope antelope and you uhm yeah lots of squirrels and sage rats yeah and there is some rattle snakes over there no i've seen a pink and black snake and mm it there is a yeah we've got some gold fish a dog a cat chickens and a hamster and we uhm every year when we go to cotton lake we try and catch tadpoles and raise them we try and catch tadpoles and raise them yeah about five of them
/srv/scratch/chacmod/OGI/speech/spontaneous/02/0/ks23m/ks23mxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z uhm see uh yes ohh he's trying to uhm get mister freeze without him freezing him and freezing all gotham city he's trying to stop poison ivy from making plants all over gotham parents got killed that was in batman forever s uh bruce wayne uhm ohh dick mostly math mm hmm ing projects nothing s ohh first uhm the hugus on a plane going over the jungle and they crash and he got lost and and he ohh after he saved ursula uhm she lived with him for awhile and and her boyfriend kyle and her parents or after after her and and uhm her mom didn't want her to marry uh she called him an ape and and uhm so she just wanted her to marry kyle and everything but they didn't enjo they he just end up kissing an ape
/srv/scratch/chacmod/OGI/speech/spontaneous/02/0/ksd42/ksd42xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z uhm to go camping with my family w well ohh well wait like mm i'm gonna go with my grandma and grandpa and my mom and my dad and my brother and uhm i think they're really nice and really helpful to me and stuff uhm he plays with me sometimes and he's really nice uhm they help me with my homework and they're really nice to me and stuff in the garden uhm to my mom works for a doctor and my dad is a fireman uhm there's this big house fire where's it from uh it was up on the mountain this guy blew his house up he he got all burned what do you mean uhm my dog they rest him and he's really nice and i take him walk he's uhm a beagle and he's black and white and brown mm hey diddle diddle the cat and the fiddle the cow jumped over the moon the little dog laughed to see such sport and the spoon the bowl ran away with the spoon
/srv/scratch/chacmod/OGI/speech/spontaneous/02/0/ks235/ks235xx0.wav,a b c d but how okay a b c d e f g h i j k l m n o p q r s t u v w x y and z okay why did the chicken cross the road mm to buy some eggs why did the skeleton cross the road uh to get run over let me think of one why did the lizard cross the road uh to get to his gold knock knock banana banana banana knock knock coca cola pepsi knock knock mickey mouse mickey mouse underwear why did the silly billy take the hammer to bed to hit the hay i play basketball the other no i play baseball the other one plays tag and the other one plays football and sister plays tennis uh i'm eight my brother's nine and my other brother is thirteen and i don't know old is my sister she's one year old
/srv/scratch/chacmod/OGI/speech/spontaneous/02/0/ksd3w/ksd3wxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z do you want to take this off okay uhm mm sarah she's eleven years old mm my mom she works at lewis controls and my dad works at hanks and my sister she uhm doesn't do glasses anymore now she does uhm the other kind contacts yeah i have two cats ishy and freely and i have two dogs is ed and otis
/srv/scratch/chacmod/OGI/speech/spontaneous/02/0/ksd3g/ksd3gxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z it's peter and the rabbit and it's about bunnies and peter goes into ma farmer mcgregor's garden and he gets in trouble and then he squeezed through the fence and got out and then he went back home and never did it again it's about this young boy and his name's hercules and then he was really strong then he grew up and then he uhm he saved this girl from these monsters and uhm this summer i'm gonna go w waterskiing in the ocean and maybe scuba diving and this summer uhm maybe i'm gonna go ice skating i was swinging my backpack at my friend and he had this one street sign and he hit my face he meant to hit my backpack but the end scraped the first layer of skin off my face i have a cat his name is scrubky i i don't think he's even one year old yet he's he lo he loves to play and this summer we're gonna get him declawed
/srv/scratch/chacmod/OGI/speech/spontaneous/02/0/ks20r/ks20rxx0.wav,a b c a b c d e f g h i j k l m n o p q r s t u v w x y and z last yesterday uhm me and my brother played monopoly with my exchange student lisa it was really fun too because first uhm i landed on free parking then c and then i had doubles and landed on uhm boardwalk and i already had park place so i bought that and then we had to go eat dinner so we were popping little poppy things after that for about an hour or two and then we watched tv for about five minutes then i got bored of this show so i asked my dad if we could play something and he said sure let's go outside and play with the frisbee and i s so we threw the frisbee for awhile and then my brother accidentally threw it over the fence and landed on our neighbor's big uhm trampoline so i had to go over there and ask if i could get it off and then after that m my brother went inside so i got bored for about another twenty minutes but then i watched tv with my dad for a little bit and then i had to go to bed i kept thinking and thinking i thought of a bunch of stuff i could ask my teacher the next day so i got a notepad and uhm a piece of paper and i wrote the stuff down and my mom got really irritated so she said just go to bed so i went to bed
/srv/scratch/chacmod/OGI/speech/spontaneous/02/0/ks21e/ks21exx0.wav,yeah p huh a b c d e f all the way to z where where was i f g h i j k l m n o p q r s t u v w x y z yeah that he he he did all those noise noise stuff i don't know i've been thinking but i don't know where it is yes it's it's in hillsboro i think well it was like the day of great art arts of work and and when i was watching inspector gadget uhm i saw the mu i was i was pretending i was taking a trip to the museum in my home he he uhm uhm because he he he was trying to get him mad he got he's trying to get the mad he got the mad agents from uh well one of them the boxed ones are the real the ones that come out are the fake just well one time well today uhm this morning uhm i was still watching it and i uhm uhm let's see he he he just stepped on i think he just stepped on him and that he just fell and and then chief quimby came and to take those mad agents to jail but doctor claw hit uhm hit a flying thing and never would catch him
/srv/scratch/chacmod/OGI/speech/spontaneous/02/0/ksd0l/ksd0lxx0.wav,okay right now a b c d e f g a b c d e f g h i j k l m n o p q r s t u v w x y z my mom will get really mad at me if i get paint on it uhm i'm painting pictures uhm we did it yesterday and we're doing it today only some people because some people like some people don't want it some people do uhm i've already drew like a beach picture uhm a monet picture and now i'm drawing a heart with sunglasses and he's in the forest cause it's in summer uhm i like to play in the park and uhm wrestle with my brother and uh go places with my mommy uh he's mean obnoxious he yells all the time and he fights with me
/srv/scratch/chacmod/OGI/speech/spontaneous/02/0/ks210/ks210xx0.wav,a b c d e f g h i j k l m n o p q r s t u p w x y and z basketball's cool and i like it when they s make slam dunks and three shooters points and i like it when they steal the ball and they they make another three pointer on the other side and when the basketball players start to play hard on other people and they start making two pointers and sometimes they shoot in the middle and sometimes they shoot on the sides and sometimes they shoot so far and michael jordan he made a slam dunk and i was watching because i went at the place where they play basketball michael jordan made a three pointer it's a little red uh and he made a three pointer with he kept on making the three pointer until it got to something i wasn't watching the pointers but i was watching michael jordan because he was being pretty nervous and he went slam dunk
/srv/scratch/chacmod/OGI/speech/spontaneous/02/0/ksd43/ksd43xx0.wav,a b c d e f g h i j k l m n o a b c d a b c d e f g h i j k l m n o p q r s t u v w x y and z i played with my duba pet and my sister like it has a little animal on it and then there is there are buttons and it has games and food and sleep and discipline on it and you take care of it how to take care of stuff if you don't take care it lie and dies because almost everything there on it needs something and me and my sister had to turn off the sound so that mine died and my sister's stayed alive her name's stephanie and she likes to play with dinosaurs and i usually boss her around
/srv/scratch/chacmod/OGI/speech/spontaneous/02/0/ksd0s/ksd0sxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z i had fun when i went to disneyland uhm i saw pooh winnie cinderella uhm stepmother her stepmother put her everyday to work one day they were going to the ball and when it was night mm
/srv/scratch/chacmod/OGI/speech/spontaneous/02/0/ksd1j/ksd1jxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z i know that's story now uhm one time i went to my dad's and we had a puppy and my mom got rid of it when when i was gone because it went to the bathroom in the house he wasn't train he wouldn't go outside and do it i don't know uhm like what he looks like he has curly hair he has brown hair he has brown eyes uhm he sleeps a lot and he's fun uhm she talks a lot she has brown hair blue eyes and she does day care
/srv/scratch/chacmod/OGI/speech/spontaneous/02/0/ksd36/ksd36xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z mm i saw cinderella i saw her fairy godmother and i saw jasmine and i and i got an ad autograph book so i got a lot of people's autographs and i saw tigger and i got pooh's autograph i like how he writes it and we went to univer versal studios uhm well uh la la la la uhm i saw that one little bird that yeah while you're going you see this big monkey i almost screamed it was so scary and then i liked it when we rocked and we i felt like i was going to fall out and when the truck almost was almost to hit us and i think mm uhm i was just sitting there looking out at the water and then all of a sudden jaws went and i'm like ahh uhm my little brother's four and sometimes he can be pretty weird and funny sometimes he can be pretty rude and uhm my big brother's mean kind of because he always does stuff to me when i don't even do anything and my mom's very nice and my dad's nice and he's a garbage person he's a garbageman
/srv/scratch/chacmod/OGI/speech/spontaneous/02/0/ksd14/ksd14xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z my family she went to go pick up my little sister and she's gonna come tomorrow she's gonna come at eleven yeah okay clean my room and then when i'm done i get to play with my friend brittney we go over to her house and we play barbies and we uhm we ride our bikes after we're done and then we eat some ice cream i have four sisters one's fifteen th four thirteen and ten and one's five yeah they're nice and they let me uhm watch tv in their room and uhm and she when sometimes when i do a little bit of chores she gives me a dollar
/srv/scratch/chacmod/OGI/speech/spontaneous/02/0/ksd32/ksd32xx0.wav,okay a b c d e f g h i j k l m n o p q r s t u v w x y z okay i'm gonna go uhm swim and uhm go to some stores and trees grass water stores my family uhm uhm i like my mom dad and my brother has brownish hair and my sister has brown hair and my sister's three my brother's eight i mean nine uhm uhm my mom has brown hair and my dad has black hair uhm i get on with my sister sort of well and sometimes not so well because sometimes i wanna play alone and sometimes i don't uhm i don't get going i don't get to do some things with him because he doesn't want to play with me and so sometimes we fight and stuff sometimes okay uhm i have two kittens one's named isabelle and one's named em emily and when emily is black and brown and isabelle is white
/srv/scratch/chacmod/OGI/speech/spontaneous/02/0/ksd3z/ksd3zxx0.wav,a b a b c d e f g h i j k l m n o p q r s t u v w x y and z we went to my brother's game baseball to hit the ball and get a homerun races it has uhm actors and uhm they're supposed to have these shows and they act in shows twenty something street uhm this old man who's santa claus w uhm the little mermaid uhm wants to be a human uhm the sea witch turns her into a human uhm if uhm if er er the little mermaid gives the sea witch her voice uhm the thing that she put her voice in it uhm breaks and it goes to her and the voice goes in for three days uhm she uhm has to get the prince to kiss her just in three days uhm the sea witch will uhm turn her back into a mermaid if uhm make her into one of those brown things
/srv/scratch/chacmod/OGI/speech/spontaneous/02/4/ks213/ks213xx0.wav,what a b c d e f g h i j k l m n o p q r s t u v w x y z mm i had two friends over yesterday my sister had her friend over and my mom and dad went somewhere to get something and my sister babysat me i just have one sister uhm ride bikes uhm play basketball play soccer we're going to sunriver a little baby uhm it's white inside and i have a tv a few dressers a closet a desk a fan
/srv/scratch/chacmod/OGI/speech/spontaneous/02/4/ks23y/ks23yxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z uhm played monopoly game i mean star wars people the you uhm you get the star wars people and then you put in on uhm the go place and then uhm you there is uhm luke and luke's uhm teacher uhm and three p uhm three p o and nothing else than that uhm no yeah and uh darth darth's uhm boss and you uhm you try to a hamster uh we didn't name it yet and i got p pat the cat's name's patches and then uhm we usually uhm call the ham hamster just hammy a twisted metal uh it's about uhm cars and they fight and uhm there's big ones and small cars uh there's three bedrooms one's white one's two's white and one's green with white and uhm white
/srv/scratch/chacmod/OGI/speech/spontaneous/02/4/ksd0x/ksd0xxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z my birthday was sunday and i had a birthday party my friends played hide and seek so did i we played freeze tag we played tag and we played hide and seek yes my mom made bou made me a cake and bought me cake and stuff hmm mm no my grandpa made cake and it had green and red pop polka dots my cousin yes mm me i was played on the computer in our class room we play in the messing room and we had a uhm i forgot what it you have to throw the balls into the other side and whoever gets most less that side wins
/srv/scratch/chacmod/OGI/speech/spontaneous/02/4/ksd3e/ksd3exx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y z make up a story once upon a time there was a little girl and boy and and they went to the park to go swing on the swings and they went home uhm they ate dinner they came back outside to go play in the park again and that's it uh it it's called uhm arthur arthur's teacher trouble well it's about uhm they have to do like this spelling test thing and like uhm everybody gets a word wrong that the principal says to spell and they do it in their gym like all their parents have to watch them and arthur he had to spell a long word but i forgot what it was and he spelled it right and he got a big award
/srv/scratch/chacmod/OGI/speech/spontaneous/02/4/ks237/ks237xx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z it's about this big lizard in this island where the french test the nucul nuclear bomb well he's the only egg that survives but the nuclear stuff runs in the egg and that's how he gets giant well he he likes fish so he goes to this p boat that's carrying fish and he gets all the fish from it he sticks his hand in it his claws and he took a fish and there was only one person that survived which is the cook frightened because he's big and he's he's just running around and you can't tell where he's stomping he's jumping on people and cars everywhere it's about this ninja well he doesn't start out as a ninja this boat sinks and he's in a chest and it floats to uhm china and his father his ninjas go down and see what's in it and it's this little baby
/srv/scratch/chacmod/OGI/speech/spontaneous/02/4/ksd3q/ksd3qxx0.wav,okay a b c d e f g h i j k l m n o p q r s t u v w x y z frog and toad were walking down the street and they saw a kite so they uhm took the kite and they started flying it and it got stuck in a tree bush and then they uhm tried to get it out but it blew away okay once upon as time there was a little girl and she lived in a rich city she had a horse and a dog they always went outside to play and the horse ran away
/srv/scratch/chacmod/OGI/speech/spontaneous/02/4/ks20v/ks20vxx0.wav,a b c d e f g h i j k l m n o p q r s t u v w x y and z they are good basketball players play with my friends uhm todd yeah he's really nice and he has and he has a family it's messy and like i have a bed and a desk and uhm bookshelf and a sh a dresser and a shelf they have there michael jordan poster and a dalmatian poster and
/srv/scratch/chacmod/OGI/speech/spontaneous/02/4/ksd2u/ksd2uxx0.wav,say what a the whole thing a b c d e f g h i j k m n o p q r s t u v w x y and z disneyland mm mm jack and jill went up the hill to fetch a pail of water jack fell down and broke his crown and jill came tumbling after humpty dumpty sat on a wall humpty dumpty had a great fall all the king horses and all the king's men tried to put humpty back together again mary had a little lamb its what fleece was white as snow he followed her to school one day and it made the children laugh and play
